campo,fecha,dias,oil_bpd,agua_bpd,gas_ksm3d
SNORRE,2007-07-01,31,160811.9,172724.0,116.45
SNORRE,2007-08-01,31,63437.7,145823.9,17.74
SNORRE,2007-09-01,30,140751.0,139971.1,231.67
SNORRE,2007-10-01,31,168223.7,145130.0,419.68
SNORRE,2007-11-01,30,162325.1,168354.9,457.33
SNORRE,2007-12-01,31,146209.4,177467.7,74.19
SNORRE,2008-01-01,31,152941.6,171575.6,21.29
SNORRE,2008-02-01,29,175470.2,192060.1,224.83
SNORRE,2008-03-01,31,154301.0,168631.6,527.42
SNORRE,2008-04-01,30,113707.0,126814.9,307.67
SNORRE,2008-05-01,31,147676.4,134969.0,919.03
SNORRE,2008-06-01,30,165218.4,173969.6,1833.33
SNORRE,2008-07-01,31,165040.3,174048.9,1472.9
SNORRE,2008-08-01,31,127358.3,119672.6,468.39
SNORRE,2008-09-01,30,105482.0,80511.5,87.0
SNORRE,2008-10-01,31,148197.8,157673.1,714.84
SNORRE,2008-11-01,30,143759.7,106486.3,765.0
SNORRE,2008-12-01,31,148104.5,140970.6,157.1
SNORRE,2009-01-01,31,136160.0,127967.0,48.06
SNORRE,2009-02-01,28,126867.5,116275.9,231.43
SNORRE,2009-03-01,31,132108.1,117067.4,305.48
SNORRE,2009-04-01,30,1836.6,107729.6,645.67
SNORRE,2009-05-01,31,121756.3,116728.5,132.9
SNORRE,2009-06-01,30,105563.8,106727.4,134.67
SNORRE,2009-07-01,31,129847.8,122539.5,397.1
SNORRE,2009-08-01,31,82441.0,107040.2,273.23
SNORRE,2009-09-01,30,54054.5,31627.2,106.33
SNORRE,2009-10-01,31,101259.7,116671.7,1051.61
SNORRE,2009-11-01,30,121948.7,142977.6,561.33
SNORRE,2009-12-01,31,126134.8,186259.2,679.03
SNORRE,2010-01-01,31,119015.2,195125.8,538.06
SNORRE,2010-02-01,28,114550.7,169193.4,442.86
SNORRE,2010-03-01,31,131714.5,172488.6,97.74
SNORRE,2010-04-01,30,111862.0,152198.5,408.33
SNORRE,2010-05-01,31,79766.8,115675.5,1162.9
SNORRE,2010-06-01,30,105069.0,150678.4,998.67
SNORRE,2010-07-01,31,111869.2,162747.6,593.23
SNORRE,2010-08-01,31,61897.7,58974.0,149.68
SNORRE,2010-09-01,30,64919.1,66699.1,85.67
SNORRE,2010-10-01,31,107360.8,154445.0,5.81
SNORRE,2010-11-01,30,98450.0,141120.0,48.33
SNORRE,2010-12-01,31,99811.0,140433.0,1.61
SNORRE,2011-01-01,31,102408.1,146846.5,86.13
SNORRE,2011-02-01,28,122381.5,137474.8,28.21
SNORRE,2011-03-01,31,124460.9,162978.9,578.06
SNORRE,2011-04-01,30,96290.5,135631.2,1080.33
SNORRE,2011-05-01,31,85539.3,118725.0,300.65
SNORRE,2011-06-01,30,81683.5,146774.6,254.0
SNORRE,2011-07-01,31,103410.4,163238.6,18.06
SNORRE,2011-08-01,31,63535.1,84715.5,241.61
SNORRE,2011-09-01,30,91252.4,79985.3,107.0
SNORRE,2011-10-01,31,108405.7,140045.4,496.13
SNORRE,2011-11-01,30,81746.4,135002.2,244.67
SNORRE,2011-12-01,31,81335.2,143705.7,448.39
SNORRE,2012-01-01,31,72988.1,132952.2,302.58
SNORRE,2012-02-01,29,69200.8,134974.8,272.07
SNORRE,2012-03-01,31,43217.0,133982.9,10.32
SNORRE,2012-04-01,30,83333.6,166870.5,180.33
SNORRE,2012-05-01,31,84991.4,158344.7,175.81
SNORRE,2012-06-01,30,90032.2,158614.1,126.33
SNORRE,2012-07-01,31,78928.9,142139.3,31.61
SNORRE,2012-08-01,31,56263.3,109298.5,6.13
SNORRE,2012-09-01,30,82000.1,136685.7,0.0
SNORRE,2012-10-01,31,87732.6,117473.2,0.0
SNORRE,2012-11-01,30,84815.9,138413.3,0.0
SNORRE,2012-12-01,31,84859.5,91804.7,31.94
SNORRE,2013-01-01,31,79062.8,94996.3,0.0
SNORRE,2013-02-01,28,78950.5,116734.2,0.0
SNORRE,2013-03-01,31,83483.9,109059.0,337.74
SNORRE,2013-04-01,30,90805.8,126626.3,0.0
SNORRE,2013-05-01,31,89613.4,130168.4,29.35
SNORRE,2013-06-01,30,89183.1,157387.6,0.0
SNORRE,2013-07-01,31,86655.2,163547.0,0.0
SNORRE,2013-08-01,31,80862.5,201153.9,55.81
SNORRE,2013-09-01,30,91841.6,204978.3,0.0
SNORRE,2013-10-01,31,86267.7,199376.5,57.1
SNORRE,2013-11-01,30,101888.5,220748.9,70.33
SNORRE,2013-12-01,31,93511.1,203891.0,50.65
SNORRE,2014-01-01,31,107758.5,190215.7,0.0
SNORRE,2014-02-01,28,94996.2,186517.3,200.71
SNORRE,2014-03-01,31,90700.9,161094.0,0.0
SNORRE,2014-04-01,30,93772.5,182441.9,0.0
SNORRE,2014-05-01,31,86393.4,160742.9,93.87
SNORRE,2014-06-01,30,63197.8,84291.7,0.0
SNORRE,2014-07-01,31,111980.8,183538.4,0.0
SNORRE,2014-08-01,31,116235.5,191489.9,14.84
SNORRE,2014-09-01,30,109016.9,217337.7,0.0
SNORRE,2014-10-01,31,104299.1,184414.9,0.0
SNORRE,2014-11-01,30,94896.3,174546.1,0.0
SNORRE,2014-12-01,31,87750.8,162311.3,0.0
SNORRE,2015-01-01,31,108277.9,173087.2,0.0
SNORRE,2015-02-01,28,117226.1,200024.6,0.0
SNORRE,2015-03-01,31,120950.8,204402.3,0.0
SNORRE,2015-04-01,30,103922.2,179120.9,0.0
SNORRE,2015-05-01,31,65340.9,125560.6,0.0
SNORRE,2015-06-01,30,115898.0,184744.0,0.0
SNORRE,2015-07-01,31,118197.5,187557.8,0.0
SNORRE,2015-08-01,31,124574.6,194438.0,0.0
SNORRE,2015-09-01,30,113453.3,196608.7,0.0
SNORRE,2015-10-01,31,117570.6,225820.1,0.0
SNORRE,2015-11-01,30,109388.0,220740.5,0.0
SNORRE,2015-12-01,31,101202.9,215464.2,0.0
SNORRE,2016-01-01,31,95635.4,174280.2,0.0
SNORRE,2016-02-01,29,104590.7,192168.6,0.0
SNORRE,2016-03-01,31,94783.2,174773.3,0.0
SNORRE,2016-04-01,30,103859.3,162949.8,0.0
SNORRE,2016-05-01,31,100971.6,159219.2,0.0
SNORRE,2016-06-01,30,103764.9,163551.6,0.0
SNORRE,2016-07-01,31,102414.2,168069.5,0.0
SNORRE,2016-08-01,31,100565.8,192879.8,0.0
SNORRE,2016-09-01,30,103071.0,204883.9,0.0
SNORRE,2016-10-01,31,85581.9,194160.0,0.0
SNORRE,2016-11-01,30,92464.3,199898.2,0.0
SNORRE,2016-12-01,31,93444.1,203219.4,0.0
SNORRE,2017-01-01,31,94787.3,193644.7,0.0
SNORRE,2017-02-01,28,92633.0,199056.4,0.0
SNORRE,2017-03-01,31,87896.9,195393.7,0.0
SNORRE,2017-04-01,30,85199.5,212268.2,0.0
SNORRE,2017-05-01,31,85792.9,189274.3,0.0
SNORRE,2017-06-01,30,83507.6,178982.5,0.0
SNORRE,2017-07-01,31,80872.6,143598.2,0.0
SNORRE,2017-08-01,31,52357.5,96171.0,409.35
SNORRE,2017-09-01,30,52670.8,103685.3,0.0
SNORRE,2017-10-01,31,93208.7,142184.0,712.9
SNORRE,2017-11-01,30,93154.0,144627.7,718.0
SNORRE,2017-12-01,31,94144.1,147664.2,388.06
SNORRE,2018-01-01,31,92693.4,140378.2,0.0
SNORRE,2018-02-01,28,91714.3,159491.4,0.0
SNORRE,2018-03-01,31,87004.2,160059.2,0.0
SNORRE,2018-04-01,30,100840.2,174011.5,0.0
SNORRE,2018-05-01,31,99285.5,164977.4,0.0
SNORRE,2018-06-01,30,98764.5,157985.1,0.0
SNORRE,2018-07-01,31,97840.9,173568.0,0.0
SNORRE,2018-08-01,31,96300.9,179350.6,0.0
SNORRE,2018-09-01,30,88906.3,170181.0,0.0
SNORRE,2018-10-01,31,82325.4,161010.8,0.0
SNORRE,2018-11-01,30,87159.9,185547.0,0.0
SNORRE,2018-12-01,31,80184.8,180275.8,0.0
SNORRE,2019-01-01,31,77188.0,170323.7,0.0
SNORRE,2019-02-01,28,76973.7,179434.5,0.0
SNORRE,2019-03-01,31,56685.3,134962.9,81.61
SNORRE,2019-04-01,30,43060.0,106941.3,82.33
SNORRE,2019-05-01,31,41139.3,85957.2,209.68
SNORRE,2019-06-01,30,6308.7,11713.7,0.0
SNORRE,2019-07-01,31,44276.1,105429.2,0.0
SNORRE,2019-08-01,31,52883.0,80815.8,0.0
SNORRE,2019-09-01,30,67208.6,99202.7,0.0
SNORRE,2019-10-01,31,63693.4,68078.0,0.0
SNORRE,2019-11-01,30,48660.0,66753.6,0.0
SNORRE,2019-12-01,31,45201.3,69183.7,0.0
SNORRE,2020-01-01,31,43722.2,64093.1,0.0
SNORRE,2020-02-01,29,67157.7,73798.9,0.0
SNORRE,2020-03-01,31,61321.5,89029.1,0.0
SNORRE,2020-04-01,30,74144.2,111375.6,0.0
SNORRE,2020-05-01,31,82479.6,133773.9,0.0
SNORRE,2020-06-01,30,74754.3,116072.0,0.0
SNORRE,2020-07-01,31,83155.2,129267.6,0.0
SNORRE,2020-08-01,31,77110.9,117201.3,0.0
SNORRE,2020-09-01,30,67636.3,112499.4,0.0
SNORRE,2020-10-01,31,29685.8,50267.7,0.0
SNORRE,2020-11-01,30,44070.5,62956.7,0.0
SNORRE,2020-12-01,31,101566.1,149948.8,0.0
SNORRE,2021-01-01,31,107928.9,149390.9,0.0
SNORRE,2021-02-01,28,107335.4,147812.5,0.0
SNORRE,2021-03-01,31,99113.0,135900.3,0.0
SNORRE,2021-04-01,30,94778.9,148080.8,0.0
SNORRE,2021-05-01,31,78778.7,141731.5,0.0
SNORRE,2021-06-01,30,80719.1,129507.0,0.0
SNORRE,2021-07-01,31,109925.4,162278.9,0.0
SNORRE,2021-08-01,31,115028.3,167765.2,0.0
SNORRE,2021-09-01,30,107012.6,144120.3,0.0
SNORRE,2021-10-01,31,101284.0,150847.7,0.0
SNORRE,2021-11-01,30,93734.8,135381.7,0.0
SNORRE,2021-12-01,31,109219.3,146108.0,0.0
SNORRE,2022-01-01,31,107348.6,146481.3,0.0
SNORRE,2022-02-01,28,90977.5,149499.6,0.0
SNORRE,2022-03-01,31,113463.9,172969.5,0.0
SNORRE,2022-04-01,30,109170.0,151305.3,0.0
SNORRE,2022-05-01,31,97836.8,134526.6,0.0
SNORRE,2022-06-01,30,95709.8,137126.0,0.0
SNORRE,2022-07-01,31,89781.8,150198.4,0.0
SNORRE,2022-08-01,31,98650.4,145963.9,0.0
SNORRE,2022-09-01,30,98049.6,124842.0,0.0
SNORRE,2022-10-01,31,100821.4,132923.8,0.0
SNORRE,2022-11-01,30,123663.8,158811.2,0.0
SNORRE,2022-12-01,31,127122.9,180785.1,0.0
SNORRE,2023-01-01,31,107194.4,153327.1,0.0
SNORRE,2023-02-01,28,112403.2,150326.2,0.0
SNORRE,2023-03-01,31,86263.6,106685.2,0.0
SNORRE,2023-04-01,30,88568.8,124915.4,0.0
SNORRE,2023-05-01,31,83798.4,114523.1,0.0
SNORRE,2023-06-01,30,89392.7,130333.0,0.0
SNORRE,2023-07-01,31,83425.1,129103.2,0.0
SNORRE,2023-08-01,31,100527.2,183461.3,0.0
SNORRE,2023-09-01,30,103586.7,169051.0,0.0
SNORRE,2023-10-01,31,91719.5,156031.7,0.0
SNORRE,2023-11-01,30,93565.0,164222.5,0.0
SNORRE,2023-12-01,31,96684.4,197181.2,0.0
SNORRE,2024-01-01,31,89487.6,169502.0,0.0
SNORRE,2024-02-01,29,85923.0,175771.7,0.0
SNORRE,2024-03-01,31,93774.8,185350.3,0.0
SNORRE,2024-04-01,30,95007.4,175082.9,0.0
SNORRE,2024-05-01,31,26029.6,65511.3,0.0
SNORRE,2024-06-01,30,90810.0,155846.6,0.0
SNORRE,2024-07-01,31,91896.0,167700.3,0.0
SNORRE,2024-08-01,31,98701.2,185155.5,0.0
SNORRE,2024-09-01,30,97812.7,178837.9,0.0
SNORRE,2024-10-01,31,94819.7,178614.1,0.0
SNORRE,2024-11-01,30,86663.0,173751.5,0.0
SNORRE,2024-12-01,31,83104.5,166391.6,0.0
SNORRE,2025-01-01,31,86864.2,167217.4,0.0
SNORRE,2025-02-01,28,92594.8,184630.3,0.0
SNORRE,2025-03-01,31,81349.4,167953.9,0.0
SNORRE,2025-04-01,30,98984.7,204657.5,0.0
SNORRE,2025-05-01,31,87436.3,175077.6,0.0
SNORRE,2025-06-01,30,90407.5,181230.1,0.0
SNORRE,2025-07-01,31,82238.1,176191.5,0.0
SNORRE,2025-08-01,31,85924.8,188324.7,0.0
SNORRE,2025-09-01,30,87405.2,178252.9,0.0
SNORRE,2025-10-01,31,83705.1,176654.1,0.0
SNORRE,2025-11-01,30,79203.3,166868.4,0.0
SNORRE,2025-12-01,31,84480.1,157344.4,0.0
SNORRE,2026-01-01,31,81623.3,171143.4,0.0
SNORRE,2026-02-01,28,71117.4,159327.4,0.0
SNORRE,2026-03-01,31,75589.2,166215.1,0.0
SNORRE,2026-04-01,30,81262.1,203980.3,0.0
SNORRE,2026-05-01,31,75230.1,189974.3,0.0
SOLVEIG,2021-08-01,31,0.0,0.0,0.0
SOLVEIG,2021-09-01,30,274.7,65.0,0.0
SOLVEIG,2021-10-01,31,8410.1,46.7,216.13
SOLVEIG,2021-11-01,30,4788.6,54.5,206.33
SOLVEIG,2021-12-01,31,3648.1,14.2,91.61
SOLVEIG,2022-01-01,31,5660.8,127.8,200.32
SOLVEIG,2022-02-01,28,6811.0,188.7,237.86
SOLVEIG,2022-03-01,31,6563.7,170.4,195.48
SOLVEIG,2022-04-01,30,0.0,0.0,60.67
SOLVEIG,2022-05-01,31,0.0,0.0,0.0
SOLVEIG,2022-06-01,30,8438.8,287.2,178.33
SOLVEIG,2022-07-01,31,8519.6,452.5,228.39
SOLVEIG,2022-08-01,31,10499.9,641.2,489.03
SOLVEIG,2022-09-01,30,9768.1,909.9,368.0
SOLVEIG,2022-10-01,31,10613.5,40.6,300.97
SOLVEIG,2022-11-01,30,10504.0,81.8,318.33
SOLVEIG,2022-12-01,31,11859.3,164.3,342.9
SOLVEIG,2023-01-01,31,9939.9,83.2,254.84
SOLVEIG,2023-02-01,28,10519.7,258.3,217.14
SOLVEIG,2023-03-01,31,16663.9,547.8,463.87
SOLVEIG,2023-04-01,30,19349.5,526.2,416.0
SOLVEIG,2023-05-01,31,18565.1,580.3,493.23
SOLVEIG,2023-06-01,30,19049.7,746.4,490.33
SOLVEIG,2023-07-01,31,16160.7,545.8,440.32
SOLVEIG,2023-08-01,31,17012.9,659.4,392.9
SOLVEIG,2023-09-01,30,17785.5,1012.7,450.33
SOLVEIG,2023-10-01,31,19208.2,1122.0,493.55
SOLVEIG,2023-11-01,30,19548.7,1272.6,516.0
SOLVEIG,2023-12-01,31,19492.3,1326.9,493.55
SOLVEIG,2024-01-01,31,17767.7,1406.1,501.29
SOLVEIG,2024-02-01,29,18661.2,1581.1,528.62
SOLVEIG,2024-03-01,31,20245.0,1107.8,479.35
SOLVEIG,2024-04-01,30,19091.6,977.0,484.33
SOLVEIG,2024-05-01,31,19514.6,998.3,506.77
SOLVEIG,2024-06-01,30,17714.2,815.6,542.33
SOLVEIG,2024-07-01,31,19855.5,1101.7,504.84
SOLVEIG,2024-08-01,31,20101.0,1215.4,356.45
SOLVEIG,2024-09-01,30,19898.8,1320.9,33.33
SOLVEIG,2024-10-01,31,19488.2,1225.5,487.42
SOLVEIG,2024-11-01,30,18521.4,1660.5,501.67
SOLVEIG,2024-12-01,31,18849.1,1876.8,455.48
SOLVEIG,2025-01-01,31,19033.7,2029.0,383.87
SOLVEIG,2025-02-01,28,17490.1,1907.2,423.57
SOLVEIG,2025-03-01,31,19413.2,2258.2,518.39
SOLVEIG,2025-04-01,30,18091.6,2559.9,581.0
SOLVEIG,2025-05-01,31,19275.2,3009.0,593.55
SOLVEIG,2025-06-01,30,20110.6,3339.9,579.0
SOLVEIG,2025-07-01,31,15998.4,3930.1,482.26
SOLVEIG,2025-08-01,31,19082.4,3846.9,470.32
SOLVEIG,2025-09-01,30,4956.4,559.8,70.33
SOLVEIG,2025-10-01,31,21334.6,1631.3,483.23
SOLVEIG,2025-11-01,30,24257.7,2023.2,503.33
SOLVEIG,2025-12-01,31,23168.8,2919.7,717.1
SOLVEIG,2026-01-01,31,20498.7,3319.4,647.74
SOLVEIG,2026-02-01,28,22470.3,3378.5,601.79
SOLVEIG,2026-03-01,31,23473.1,2854.8,828.39
SOLVEIG,2026-04-01,30,25834.3,1834.5,600.33
SOLVEIG,2026-05-01,31,9248.0,762.9,76.77
STATFJORD,1979-11-01,30,7155.7,0.0,0.0
STATFJORD,1979-12-01,31,45704.5,0.0,0.0
STATFJORD,1980-01-01,31,48908.3,0.0,0.0
STATFJORD,1980-02-01,29,49377.1,0.0,0.0
STATFJORD,1980-03-01,31,50462.5,0.0,0.0
STATFJORD,1980-04-01,30,60222.7,0.0,0.0
STATFJORD,1980-05-01,31,51387.7,0.0,0.0
STATFJORD,1980-06-01,30,62715.6,0.0,0.0
STATFJORD,1980-07-01,31,19658.7,0.0,0.0
STATFJORD,1980-08-01,31,55678.9,0.0,0.0
STATFJORD,1980-09-01,30,63155.9,0.0,0.0
STATFJORD,1980-10-01,31,64578.0,0.0,0.0
STATFJORD,1980-11-01,30,70477.2,0.0,0.0
STATFJORD,1980-12-01,31,110611.2,0.0,0.0
STATFJORD,1981-01-01,31,102026.6,0.0,0.0
STATFJORD,1981-02-01,28,113131.0,0.0,0.0
STATFJORD,1981-03-01,31,121938.9,0.0,0.0
STATFJORD,1981-04-01,30,96332.5,0.0,0.0
STATFJORD,1981-05-01,31,136210.7,0.0,0.0
STATFJORD,1981-06-01,30,170264.9,0.0,0.0
STATFJORD,1981-07-01,31,155749.7,0.0,0.0
STATFJORD,1981-08-01,31,151864.2,0.0,0.0
STATFJORD,1981-09-01,30,117969.4,0.0,0.0
STATFJORD,1981-10-01,31,120137.2,0.0,0.0
STATFJORD,1981-11-01,30,172877.2,0.0,0.0
STATFJORD,1981-12-01,31,179028.0,0.0,0.0
STATFJORD,1982-01-01,31,178764.2,0.0,0.0
STATFJORD,1982-02-01,28,184129.4,0.0,0.0
STATFJORD,1982-03-01,31,182302.8,0.0,0.0
STATFJORD,1982-04-01,30,214020.9,0.0,0.0
STATFJORD,1982-05-01,31,208979.6,0.0,0.0
STATFJORD,1982-06-01,30,139394.5,0.0,0.0
STATFJORD,1982-07-01,31,201399.4,0.0,0.0
STATFJORD,1982-08-01,31,198027.3,0.0,0.0
STATFJORD,1982-09-01,30,159503.0,0.0,0.0
STATFJORD,1982-10-01,31,145225.4,0.0,0.0
STATFJORD,1982-11-01,30,264186.3,0.0,0.0
STATFJORD,1982-12-01,31,279297.6,0.0,0.0
STATFJORD,1983-01-01,31,241589.2,0.0,0.0
STATFJORD,1983-02-01,28,337290.5,0.0,0.0
STATFJORD,1983-03-01,31,326456.9,0.0,0.0
STATFJORD,1983-04-01,30,340079.0,0.0,0.0
STATFJORD,1983-05-01,31,319164.7,0.0,0.0
STATFJORD,1983-06-01,30,344718.8,0.0,0.0
STATFJORD,1983-07-01,31,370584.9,0.0,0.0
STATFJORD,1983-08-01,31,276215.6,0.0,0.0
STATFJORD,1983-09-01,30,302505.8,0.0,0.0
STATFJORD,1983-10-01,31,347852.3,0.0,0.0
STATFJORD,1983-11-01,30,360879.4,0.0,0.0
STATFJORD,1983-12-01,31,372786.3,0.0,0.0
STATFJORD,1984-01-01,31,383125.9,0.0,0.0
STATFJORD,1984-02-01,29,324811.8,0.0,0.0
STATFJORD,1984-03-01,31,319601.0,0.0,0.0
STATFJORD,1984-04-01,30,362311.3,0.0,0.0
STATFJORD,1984-05-01,31,377785.7,0.0,0.0
STATFJORD,1984-06-01,30,376065.0,0.0,0.0
STATFJORD,1984-07-01,31,338937.0,0.0,0.0
STATFJORD,1984-08-01,31,432853.9,0.0,0.0
STATFJORD,1984-09-01,30,404100.8,0.0,0.0
STATFJORD,1984-10-01,31,434702.3,0.0,0.0
STATFJORD,1984-11-01,30,428865.8,0.0,0.0
STATFJORD,1984-12-01,31,440823.7,0.0,0.0
STATFJORD,1985-01-01,31,390079.2,0.0,0.0
STATFJORD,1985-02-01,28,400487.3,0.0,0.0
STATFJORD,1985-03-01,31,435513.9,0.0,0.0
STATFJORD,1985-04-01,30,445380.7,0.0,0.0
STATFJORD,1985-05-01,31,443696.7,0.0,0.0
STATFJORD,1985-06-01,30,369219.6,0.0,0.0
STATFJORD,1985-07-01,31,532376.8,0.0,0.0
STATFJORD,1985-08-01,31,527639.1,0.0,0.0
STATFJORD,1985-09-01,30,566279.1,0.0,0.0
STATFJORD,1985-10-01,31,603762.0,0.0,2891.94
STATFJORD,1985-11-01,30,622017.2,0.0,3216.67
STATFJORD,1985-12-01,31,602583.1,0.0,8649.03
STATFJORD,1986-01-01,31,597326.1,0.0,9610.97
STATFJORD,1986-02-01,28,609838.8,0.0,9526.43
STATFJORD,1986-03-01,31,609189.4,0.0,8293.55
STATFJORD,1986-04-01,30,208607.5,0.0,2648.67
STATFJORD,1986-05-01,31,510796.7,0.0,7648.06
STATFJORD,1986-06-01,30,604296.7,0.0,9592.0
STATFJORD,1986-07-01,31,655882.1,0.0,8982.26
STATFJORD,1986-08-01,31,668792.4,0.0,7505.48
STATFJORD,1986-09-01,30,604955.1,0.0,7893.33
STATFJORD,1986-10-01,31,656218.9,0.0,9106.13
STATFJORD,1986-11-01,30,682147.7,0.0,8935.67
STATFJORD,1986-12-01,31,674165.1,0.0,9222.9
STATFJORD,1987-01-01,31,676867.7,0.0,9165.81
STATFJORD,1987-02-01,28,591762.4,0.0,9275.0
STATFJORD,1987-03-01,31,604048.0,0.0,8906.45
STATFJORD,1987-04-01,30,629879.4,0.0,9770.67
STATFJORD,1987-05-01,31,627052.5,0.0,8888.06
STATFJORD,1987-06-01,30,477544.7,0.0,8783.0
STATFJORD,1987-07-01,31,568380.8,0.0,8803.55
STATFJORD,1987-08-01,31,552956.6,0.0,2872.9
STATFJORD,1987-09-01,30,611511.1,0.0,8616.67
STATFJORD,1987-10-01,31,631435.1,0.0,9788.39
STATFJORD,1987-11-01,30,630623.7,0.0,10062.33
STATFJORD,1987-12-01,31,624096.3,0.0,12331.94
STATFJORD,1988-01-01,31,631838.8,0.0,11051.29
STATFJORD,1988-02-01,29,628177.5,0.0,10184.83
STATFJORD,1988-03-01,31,626281.5,0.0,8377.42
STATFJORD,1988-04-01,30,632424.7,0.0,7953.33
STATFJORD,1988-05-01,31,614619.0,0.0,7915.16
STATFJORD,1988-06-01,30,495439.2,0.0,8730.33
STATFJORD,1988-07-01,31,595222.0,0.0,7788.39
STATFJORD,1988-08-01,31,483779.0,0.0,6998.39
STATFJORD,1988-09-01,30,605496.0,0.0,7474.67
STATFJORD,1988-10-01,31,613494.9,0.0,7908.06
STATFJORD,1988-11-01,30,595465.8,0.0,9264.33
STATFJORD,1988-12-01,31,610796.4,0.0,11395.81
STATFJORD,1989-01-01,31,594449.0,0.0,9836.45
STATFJORD,1989-02-01,28,455711.7,0.0,7829.64
STATFJORD,1989-03-01,31,634995.9,0.0,9370.65
STATFJORD,1989-04-01,30,637412.5,0.0,6685.0
STATFJORD,1989-05-01,31,603792.4,0.0,7970.97
STATFJORD,1989-06-01,30,540528.6,0.0,9411.0
STATFJORD,1989-07-01,31,592131.9,0.0,7941.61
STATFJORD,1989-08-01,31,601641.7,0.0,7516.45
STATFJORD,1989-09-01,30,508796.6,0.0,4284.33
STATFJORD,1989-10-01,31,628984.1,0.0,8172.26
STATFJORD,1989-11-01,30,621530.8,0.0,9943.67
STATFJORD,1989-12-01,31,595581.2,0.0,10003.55
STATFJORD,1990-01-01,31,583790.8,0.0,10540.0
STATFJORD,1990-02-01,28,592627.2,0.0,9141.07
STATFJORD,1990-03-01,31,605200.5,0.0,9199.35
STATFJORD,1990-04-01,30,594235.1,0.0,8315.67
STATFJORD,1990-05-01,31,621799.5,0.0,6311.29
STATFJORD,1990-06-01,30,612557.3,0.0,8208.0
STATFJORD,1990-07-01,31,490939.2,0.0,6116.77
STATFJORD,1990-08-01,31,470539.9,0.0,7962.58
STATFJORD,1990-09-01,30,446772.9,0.0,6239.67
STATFJORD,1990-10-01,31,627111.3,0.0,8036.13
STATFJORD,1990-11-01,30,634850.5,0.0,8889.67
STATFJORD,1990-12-01,31,609992.9,0.0,8827.74
STATFJORD,1991-01-01,31,627839.7,0.0,8964.84
STATFJORD,1991-02-01,28,652364.6,0.0,9450.71
STATFJORD,1991-03-01,31,642730.3,0.0,8429.68
STATFJORD,1991-04-01,30,634666.0,0.0,7792.33
STATFJORD,1991-05-01,31,667183.4,0.0,7142.9
STATFJORD,1991-06-01,30,501469.0,0.0,6964.33
STATFJORD,1991-07-01,31,565382.0,0.0,6590.65
STATFJORD,1991-08-01,31,636789.5,0.0,1899.35
STATFJORD,1991-09-01,30,709606.8,0.0,7636.67
STATFJORD,1991-10-01,31,482439.8,0.0,9463.87
STATFJORD,1991-11-01,30,508509.4,0.0,9763.33
STATFJORD,1991-12-01,31,582618.1,0.0,9394.84
STATFJORD,1992-01-01,31,700710.1,0.0,9234.52
STATFJORD,1992-02-01,29,703353.6,0.0,9319.66
STATFJORD,1992-03-01,31,672337.0,0.0,8578.39
STATFJORD,1992-04-01,30,690037.2,0.0,7812.33
STATFJORD,1992-05-01,31,512777.0,0.0,7070.97
STATFJORD,1992-06-01,30,676237.4,0.0,7818.67
STATFJORD,1992-07-01,31,649038.4,0.0,6945.81
STATFJORD,1992-08-01,31,535406.0,0.0,8570.65
STATFJORD,1992-09-01,30,558725.0,0.0,7514.33
STATFJORD,1992-10-01,31,660542.6,0.0,8552.58
STATFJORD,1992-11-01,30,627636.1,0.0,8005.0
STATFJORD,1992-12-01,31,645944.2,0.0,8350.32
STATFJORD,1993-01-01,31,475452.1,0.0,8951.94
STATFJORD,1993-02-01,28,572542.5,0.0,8934.64
STATFJORD,1993-03-01,31,644373.8,0.0,9946.13
STATFJORD,1993-04-01,30,630238.0,0.0,7217.67
STATFJORD,1993-05-01,31,570381.4,0.0,6090.65
STATFJORD,1993-06-01,30,564771.6,0.0,3997.67
STATFJORD,1993-07-01,31,632743.7,0.0,6680.97
STATFJORD,1993-08-01,31,512628.8,0.0,5792.26
STATFJORD,1993-09-01,30,503242.7,0.0,9198.67
STATFJORD,1993-10-01,31,609536.4,0.0,10088.39
STATFJORD,1993-11-01,30,601709.5,0.0,10477.0
STATFJORD,1993-12-01,31,569283.7,0.0,9980.65
STATFJORD,1994-01-01,31,559989.0,0.0,9080.0
STATFJORD,1994-02-01,28,600197.4,0.0,8986.07
STATFJORD,1994-03-01,31,589287.3,0.0,9717.1
STATFJORD,1994-04-01,30,522315.5,0.0,8811.33
STATFJORD,1994-05-01,31,538741.7,0.0,7765.16
STATFJORD,1994-06-01,30,591568.3,0.0,8351.67
STATFJORD,1994-07-01,31,590697.4,0.0,8277.1
STATFJORD,1994-08-01,31,557152.5,0.0,7080.0
STATFJORD,1994-09-01,30,487866.2,0.0,6612.67
STATFJORD,1994-10-01,31,523250.5,0.0,8034.52
STATFJORD,1994-11-01,30,500840.0,0.0,9152.67
STATFJORD,1994-12-01,31,502102.6,0.0,11481.94
STATFJORD,1995-01-01,31,468407.5,0.0,10324.19
STATFJORD,1995-02-01,28,442051.6,0.0,9383.93
STATFJORD,1995-03-01,31,468596.2,0.0,8519.35
STATFJORD,1995-04-01,30,490818.3,0.0,6839.0
STATFJORD,1995-05-01,31,466252.7,0.0,9003.87
STATFJORD,1995-06-01,30,380342.1,0.0,8069.67
STATFJORD,1995-07-01,31,432379.1,0.0,6950.32
