PROF,GR,DEN,NEU,RDEP,AC
4202.78,29.27,2.6438,7.88,4.649,65.54
4202.94,23.42,2.6278,8.8,4.643,66.45
4203.09,23.34,2.6265,7.45,4.638,66.67
4203.24,25.86,2.628,8.29,4.592,67.57
4203.39,25.85,2.6347,7.11,4.58,65.95
4203.55,21.78,2.6423,6.95,4.559,64.36
4203.7,27.98,2.6438,8.6,4.496,65.44
4203.85,30.39,2.6445,7.56,4.44,67.25
4204.0,23.79,2.6387,9.53,4.423,67.27
4204.16,16.43,2.635,7.6,4.425,67.38
4204.31,16.12,2.6327,6.59,4.429,67.61
4204.46,18.78,2.6265,7.1,4.444,68.2
4204.61,21.5,2.6323,6.65,4.441,67.84
4204.76,17.04,2.6348,7.59,4.448,65.57
4204.92,19.35,2.6314,7.17,4.557,64.01
4205.07,19.75,2.6324,6.69,4.703,63.14
4205.22,24.13,2.6346,8.35,4.782,63.63
4205.37,24.45,2.6403,7.42,4.778,62.77
4205.53,20.74,2.6382,6.4,4.768,64.26
4205.68,23.29,2.6369,6.16,4.77,65.35
4205.83,21.61,2.6485,6.01,4.736,65.48
4205.98,21.5,2.6544,6.0,4.707,65.08
4206.14,25.01,2.6553,5.71,4.75,64.91
4206.29,21.95,2.6623,5.91,4.902,64.45
4206.44,24.19,2.6627,6.62,5.004,63.88
4206.59,22.03,2.6552,6.17,5.03,64.91
4206.75,24.19,2.6511,7.28,5.045,62.38
4206.9,24.88,2.6517,7.81,4.97,62.35
4207.05,27.52,2.6504,6.11,4.831,64.16
4207.2,27.97,2.6417,8.06,4.785,64.82
4207.36,23.9,2.6478,8.64,4.67,66.07
4207.51,20.34,2.6617,8.63,4.635,66.32
4207.66,18.99,2.6532,8.94,4.613,66.55
4207.81,20.86,2.6419,8.58,4.614,65.08
4207.97,24.79,2.6426,8.15,4.736,64.5
4208.12,25.08,2.6426,9.13,4.882,62.11
4208.27,23.53,2.6454,8.76,4.877,61.6
4208.42,24.61,2.6393,8.24,4.751,61.95
4208.57,27.21,2.6355,7.99,4.63,62.42
4208.73,30.78,2.6441,7.12,4.594,63.72
4208.88,24.52,2.6459,7.17,4.593,66.04
4209.03,27.45,2.6499,7.64,4.595,66.34
4209.18,27.89,2.6424,10.05,4.585,66.12
4209.34,26.67,2.6422,12.51,4.54,65.22
4209.49,31.34,2.64,11.11,4.39,63.44
4209.64,32.7,2.6174,11.95,4.148,63.61
4209.79,41.27,2.5997,12.53,4.074,64.61
4209.95,40.02,2.6072,12.2,3.839,68.04
4210.1,32.93,2.6221,10.83,3.417,73.22
4210.25,25.64,2.6211,11.42,3.373,75.23
4210.4,24.26,2.6279,9.32,3.45,74.26
4210.56,24.02,2.6356,7.71,3.579,70.37
4210.71,21.31,2.637,8.09,3.612,69.37
4210.86,23.05,2.6293,7.41,3.624,68.18
4211.01,25.45,2.631,7.83,3.649,65.4
4211.17,26.6,2.6328,8.58,3.785,65.87
4211.32,30.16,2.6331,9.02,3.895,66.14
4211.47,32.95,2.6331,9.55,3.897,66.7
4211.62,30.83,2.632,8.35,3.81,69.27
4211.78,27.64,2.6278,9.96,3.729,69.93
4211.93,29.36,2.6271,11.52,3.672,69.58
4212.08,32.0,2.6382,12.61,3.62,69.38
4212.23,31.35,2.6362,14.55,3.561,68.98
4212.38,33.43,2.6212,12.51,3.451,69.56
4212.54,37.76,2.6139,14.62,3.34,70.64
4212.69,38.15,2.6183,13.64,3.251,72.78
4212.84,39.95,2.6349,15.08,3.189,75.11
4212.99,40.01,2.6537,13.77,3.09,75.55
4213.15,42.23,2.6594,11.83,2.946,75.96
4213.3,39.73,2.6476,12.71,2.785,75.4
4213.45,33.57,2.6415,9.75,2.751,76.25
4213.6,30.55,2.6365,9.75,2.867,76.19
4213.76,28.67,2.6378,9.66,3.091,74.67
4213.91,31.15,2.6463,8.42,3.246,69.81
4214.06,28.67,2.6398,9.31,3.317,66.94
4214.21,32.95,2.6169,12.26,3.336,64.3
4214.37,35.36,2.6056,12.27,3.384,64.14
4214.52,37.6,2.6099,8.18,3.449,65.86
4214.67,37.17,2.621,8.14,3.364,71.25
4214.82,34.03,2.6346,9.65,3.305,73.17
4214.98,33.14,2.6456,9.12,3.296,71.44
4215.13,32.08,2.6475,8.36,3.292,68.26
4215.28,27.16,2.6394,8.1,3.311,67.28
4215.43,27.63,2.6386,7.03,3.363,67.24
4215.59,27.57,2.6421,8.83,3.511,67.25
4215.74,30.93,2.6371,10.83,3.663,65.43
4215.89,33.82,2.6262,10.52,3.697,66.94
4216.04,37.13,2.6226,10.14,3.664,70.95
4216.19,34.62,2.6299,10.09,3.632,70.85
4216.35,33.74,2.6399,10.89,3.627,70.95
4216.5,39.17,2.6269,10.82,3.595,70.75
4216.65,39.43,2.6184,11.05,3.473,71.2
4216.8,33.92,2.631,11.17,3.351,70.69
4216.96,32.33,2.6368,10.12,3.34,71.08
4217.11,36.88,2.6359,11.1,3.299,70.76
4217.26,31.15,2.631,11.5,3.297,70.82
4217.41,35.22,2.6256,10.37,3.285,70.3
4217.57,35.83,2.6125,10.57,3.284,70.74
4217.72,31.51,2.6053,11.43,3.309,71.42
4217.87,34.33,2.608,10.83,3.258,69.91
4218.02,37.92,2.6162,11.57,3.206,69.29
4218.18,38.12,2.6223,12.27,3.146,70.95
4218.33,37.14,2.6248,14.24,3.056,72.32
4218.48,31.14,2.627,10.47,3.036,73.36
4218.63,32.25,2.6206,7.68,3.061,72.6
4218.79,32.25,2.6278,9.32,3.104,71.86
4218.94,32.25,2.6345,9.29,3.146,68.45
4219.09,31.24,2.6289,9.27,3.16,69.78
4219.24,33.1,2.6267,8.51,3.178,69.74
4219.4,26.4,2.6244,8.81,3.264,69.55
4219.55,26.87,2.6265,10.08,3.29,69.5
4219.7,30.01,2.6294,10.91,3.268,67.73
4219.85,33.12,2.6335,9.59,3.258,68.86
4220.0,28.98,2.6327,12.51,3.251,71.66
4220.16,32.37,2.6199,15.92,3.207,71.58
4220.31,34.94,2.6099,13.67,3.207,71.98
4220.46,47.21,2.6085,13.74,3.154,72.05
4220.61,48.12,2.5967,14.95,2.963,72.28
4220.77,56.86,2.5809,15.6,2.794,73.84
4220.92,42.84,2.5771,12.57,2.549,75.5
4221.07,34.4,2.583,10.58,2.431,81.72
4221.22,35.56,2.6028,10.5,2.477,71.18
4221.38,34.94,2.6164,10.64,2.51,74.15
4221.53,34.94,2.6261,9.7,2.604,74.15
4221.68,34.22,2.6253,9.64,2.748,74.03
4221.83,29.84,2.6233,10.81,2.989,73.99
4221.99,29.88,2.6222,10.88,3.067,73.95
4222.14,38.69,2.6191,11.84,3.064,74.01
4222.29,36.91,2.6164,13.02,3.054,73.99
4222.44,38.47,2.6138,11.74,3.033,73.88
4222.6,36.35,2.6052,13.79,2.945,73.99
4222.75,36.19,2.6001,15.88,2.796,74.02
4222.9,36.64,2.5952,14.59,2.765,74.04
4223.05,38.82,2.5875,13.64,2.774,74.63
4223.21,40.86,2.5903,13.99,2.762,75.2
4223.36,44.7,2.5903,15.13,2.724,76.44
4223.51,41.33,2.581,15.76,2.676,77.69
4223.66,44.6,2.5795,15.25,2.609,77.15
4223.81,39.25,2.5842,13.73,2.545,77.0
4223.97,37.0,2.5933,15.62,2.5,76.85
4224.12,40.31,2.6067,14.12,2.505,76.81
4224.27,41.16,2.614,14.2,2.518,76.76
4224.42,34.52,2.6088,13.59,2.556,76.54
4224.58,34.92,2.6023,11.74,2.626,75.07
4224.73,37.18,2.6156,11.56,2.699,74.14
4224.88,34.04,2.6218,11.84,2.778,72.52
4225.03,34.99,2.6108,10.66,2.855,72.13
4225.19,34.9,2.6049,9.84,2.938,72.65
4225.34,35.04,2.6074,11.59,2.988,72.15
4225.49,31.69,2.6169,11.12,3.002,71.41
4225.64,33.19,2.6309,10.79,3.042,71.98
4225.8,36.63,2.635,10.93,3.07,72.19
4225.95,36.39,2.6292,10.89,3.048,71.63
4226.1,35.06,2.6258,12.35,3.044,72.81
4226.25,36.41,2.6204,11.91,3.015,72.8
4226.41,37.63,2.6096,11.99,2.982,72.76
4226.56,34.97,2.6045,13.38,2.91,72.85
4226.71,35.66,2.6114,11.3,2.777,73.24
4226.86,37.48,2.619,13.57,2.753,73.42
4227.02,44.67,2.618,11.85,2.74,74.29
4227.17,41.87,2.615,12.5,2.729,75.42
4227.32,46.54,2.5987,15.73,2.726,76.18
4227.47,48.11,2.5822,15.2,2.726,77.04
4227.62,47.6,2.5783,12.77,2.663,77.18
4227.78,39.77,2.5918,11.06,2.577,77.4
4227.93,43.46,2.6136,12.68,2.821,77.26
4228.08,38.96,2.6287,13.09,2.892,77.34
4228.23,39.69,2.6267,13.54,2.878,77.46
4228.39,35.43,2.6247,11.18,2.885,72.98
4228.54,31.35,2.6302,12.21,2.887,71.07
4228.69,35.35,2.6316,12.84,2.895,71.85
4228.84,34.64,2.627,12.57,2.895,71.84
4229.0,43.55,2.6192,13.49,2.898,71.82
4229.15,53.86,2.6208,11.71,2.898,72.19
4229.3,48.58,2.6248,12.21,2.887,72.93
4229.45,46.28,2.6339,19.26,2.615,73.99
4229.61,50.05,2.6317,15.56,2.561,75.24
4229.76,50.16,2.6129,15.22,2.473,76.27
4229.91,44.81,2.5974,15.94,2.417,78.13
4230.06,47.53,2.5825,15.39,2.324,80.96
4230.22,39.68,2.584,17.02,2.298,80.12
4230.37,44.69,2.5926,18.13,2.231,79.68
4230.52,47.28,2.5965,15.2,2.221,79.5
4230.67,46.9,2.5999,15.72,2.215,79.38
4230.83,46.77,2.5898,15.02,2.21,78.61
4230.98,42.83,2.5899,12.84,2.199,78.13
4231.13,50.82,2.6025,13.51,2.196,79.42
4231.28,48.69,2.6053,12.64,2.198,81.63
4231.43,45.85,2.604,12.48,2.226,82.12
4231.59,34.8,2.5963,13.05,2.245,81.17
4231.74,32.6,2.6034,16.64,2.282,78.68
4231.89,31.5,2.6064,14.7,2.4,76.5
4232.04,29.16,2.6059,14.57,2.565,75.01
4232.2,30.42,2.6065,16.69,2.637,75.23
4232.35,34.01,2.6043,12.92,2.675,75.83
4232.5,29.36,2.6058,16.41,2.789,77.26
4232.65,29.95,2.6108,13.85,2.883,74.87
4232.81,30.1,2.6246,14.34,3.168,68.59
4232.96,26.26,2.6442,9.4,3.28,67.08
4233.11,29.11,2.6661,9.74,3.33,67.04
4233.26,30.15,2.671,28.82,3.44,67.04
4233.42,31.1,2.6607,18.94,3.661,66.98
4233.57,27.09,2.6458,20.13,3.814,66.99
4233.72,31.08,2.6336,19.96,3.972,67.3
4233.87,31.32,2.6338,18.05,3.931,68.1
4234.03,24.54,2.6366,19.27,3.885,67.47
4234.18,29.67,2.6299,18.3,3.929,67.05
4234.33,24.4,2.6198,21.57,3.96,66.53
4234.48,27.53,2.6164,18.35,3.94,66.46
4234.64,32.23,2.6158,18.9,3.935,66.41
4234.79,29.55,2.6014,19.82,3.964,66.51
4234.94,32.3,2.5811,19.46,3.527,67.95
4235.09,37.2,2.5729,18.41,2.881,79.63
4235.24,45.13,2.5644,17.33,2.337,82.89
4235.4,54.85,2.5603,19.04,2.163,82.86
4235.55,56.18,2.559,17.9,2.158,82.89
4235.7,57.59,2.5557,19.41,2.153,82.71
4235.85,60.91,2.5601,15.52,2.155,81.39
4236.01,55.38,2.5765,18.67,2.192,81.78
4236.16,52.85,2.5869,17.52,2.232,81.51
4236.31,52.85,2.5978,15.36,2.292,79.93
4236.46,51.66,2.6039,15.19,2.362,97.28
4236.62,45.91,2.6021,14.74,2.434,96.81
4236.77,42.82,2.5899,14.55,2.532,96.78
4236.92,44.64,2.5776,13.0,2.572,96.93
4237.07,41.5,2.5818,14.25,2.601,76.66
4237.23,40.74,2.5931,16.83,2.635,76.71
4237.38,40.55,2.6011,12.2,2.644,76.6
4237.53,38.38,2.5975,13.59,2.625,76.08
4237.68,43.01,2.5977,14.03,2.628,75.35
4237.84,41.38,2.6006,11.69,2.658,75.33
4237.99,42.38,2.6008,14.17,2.688,75.43
4238.14,40.77,2.5995,13.01,2.68,75.36
4238.29,41.27,2.5945,13.72,2.666,74.38
4238.45,43.25,2.5918,15.89,2.635,75.0
4238.6,45.24,2.592,16.0,2.576,75.99
4238.75,46.68,2.5881,17.74,2.516,76.77
4238.9,44.96,2.5826,15.29,2.446,78.07
4239.05,40.6,2.582,16.41,2.402,78.54
4239.21,41.37,2.5892,16.59,2.396,80.09
4239.36,43.04,2.5916,15.08,2.466,77.13
4239.51,42.04,2.5912,14.59,2.579,74.93
4239.66,34.22,2.5853,14.17,2.648,74.33
4239.82,41.66,2.5919,13.23,2.643,74.41
4239.97,40.35,2.5944,15.61,2.632,74.3
4240.12,40.6,2.5948,14.17,2.629,75.37
4240.27,42.07,2.5962,17.48,2.628,75.86
4240.43,39.71,2.594,15.06,2.613,76.05
4240.58,38.97,2.5882,15.67,2.583,76.38
4240.73,43.21,2.5828,13.58,2.532,77.43
4240.88,41.3,2.5843,12.65,2.523,77.32
4241.04,40.44,2.5822,13.26,2.528,77.32
4241.19,44.32,2.5768,14.77,2.531,77.41
4241.34,40.05,2.5741,13.36,2.533,77.65
4241.49,46.02,2.5859,14.84,2.525,76.94
4241.65,42.16,2.5839,14.03,2.507,77.04
4241.8,44.96,2.5753,15.52,2.467,77.84
4241.95,43.78,2.5734,15.05,2.46,78.03
4242.1,44.39,2.5769,16.96,2.459,78.07
4242.26,44.98,2.5718,15.12,2.451,78.4
4242.41,44.35,2.568,16.18,2.445,79.97
4242.56,42.25,2.5684,15.26,2.442,75.69
4242.71,42.22,2.5653,14.79,2.433,79.57
4242.86,48.37,2.5628,14.84,2.439,79.72
4243.02,45.23,2.5601,14.9,2.462,79.7
4243.17,45.51,2.564,16.54,2.437,79.58
4243.32,47.53,2.5623,16.59,2.353,79.4
4243.47,53.37,2.5603,20.61,2.342,79.79
4243.63,45.79,2.56,17.85,2.39,82.05
4243.78,54.65,2.5484,15.33,2.396,82.25
4243.93,52.28,2.5513,16.05,2.399,82.32
4244.08,52.42,2.5611,13.46,2.404,82.25
4244.24,48.49,2.5794,13.03,2.502,80.85
4244.39,44.93,2.5848,14.24,2.643,79.32
4244.54,41.27,2.5786,11.57,2.713,76.85
4244.69,38.56,2.5763,12.71,2.737,75.26
4244.85,36.7,2.5771,14.0,2.802,78.21
4245.0,30.5,2.5813,13.58,2.9,79.5
4245.15,37.29,2.5736,14.25,2.954,78.11
4245.3,36.76,2.5656,14.3,3.0,78.12
4245.46,37.62,2.5692,12.39,2.991,78.11
4245.61,40.63,2.5775,15.6,2.949,78.08
4245.76,44.79,2.5781,17.33,2.91,78.14
4245.91,43.09,2.5719,16.13,2.849,78.12
4246.07,48.86,2.5647,16.62,2.772,78.03
4246.22,47.24,2.5634,17.5,2.739,78.03
4246.37,48.0,2.5677,15.06,2.765,78.02
4246.52,48.69,2.5709,14.27,2.76,77.21
4246.67,42.66,2.5779,14.88,2.758,77.9
4246.83,48.58,2.5767,14.73,2.764,77.87
4246.98,43.79,2.5759,15.18,2.79,77.7
4247.13,43.3,2.5739,16.65,2.792,73.74
4247.28,39.89,2.5743,15.31,2.812,73.38
4247.44,37.62,2.5707,15.01,2.853,75.93
4247.59,39.0,2.5661,12.61,2.873,77.53
4247.74,40.2,2.5637,15.34,2.885,77.45
4247.89,40.48,2.5672,12.38,2.893,77.49
4248.05,39.69,2.5633,13.18,2.9,77.41
4248.2,41.05,2.5641,13.49,2.91,77.48
4248.35,41.51,2.5822,13.26,2.931,77.44
4248.5,47.48,2.5877,14.15,2.919,77.5
4248.66,54.76,2.5863,15.11,2.918,77.46
4248.81,51.16,2.5906,13.79,2.918,77.44
4248.96,46.05,2.5827,13.04,2.901,77.38
4249.11,53.16,2.5813,15.08,2.872,77.44
4249.27,52.1,2.5879,17.63,2.779,77.4
4249.42,50.4,2.5881,15.48,2.732,77.38
4249.57,50.51,2.5842,17.22,2.732,77.25
4249.72,50.2,2.5803,14.87,2.73,77.57
4249.88,50.6,2.5778,15.11,2.732,77.33
4250.03,50.14,2.5766,13.6,2.727,77.3
4250.18,44.66,2.5743,14.21,2.723,77.29
4250.33,47.51,2.5723,13.19,2.75,77.49
4250.48,43.9,2.5806,13.27,2.758,77.93
4250.64,42.16,2.5839,12.72,2.768,78.19
4250.79,43.52,2.5866,14.48,2.792,77.93
4250.94,42.1,2.579,17.35,2.804,78.01
4251.09,43.2,2.5843,16.01,2.833,77.06
4251.25,43.2,2.5852,14.96,2.888,76.53
4251.4,41.41,2.5856,12.45,2.97,74.99
4251.55,45.11,2.5812,13.44,2.934,74.5
4251.7,43.31,2.576,15.37,2.945,74.53
4251.86,42.83,2.5771,14.3,2.941,74.79
4252.01,42.73,2.5779,15.22,2.929,74.99
4252.16,43.39,2.576,16.81,2.934,75.91
4252.31,49.4,2.5806,16.75,2.926,76.18
4252.47,47.48,2.5843,14.51,2.93,76.64
4252.62,49.48,2.5862,14.04,2.927,77.78
4252.77,55.46,2.5805,15.22,2.925,78.16
4252.92,46.95,2.5777,14.98,2.926,76.7
4253.08,44.39,2.5893,14.82,2.936,76.57
4253.23,46.0,2.602,13.32,3.0,76.63
4253.38,46.18,2.5964,12.41,3.01,76.52
4253.53,36.22,2.5869,11.92,3.012,75.23
4253.69,41.1,2.5827,12.07,3.038,74.27
4253.84,38.62,2.5807,14.33,3.174,72.82
4253.99,46.58,2.5828,14.8,3.277,73.42
4254.14,40.01,2.59,14.37,3.38,75.75
4254.29,45.95,2.5873,13.15,3.377,75.14
4254.45,47.48,2.5875,14.98,3.376,75.5
4254.6,45.2,2.5882,14.38,3.375,75.66
4254.75,48.31,2.5909,14.26,3.376,75.86
4254.9,44.31,2.6044,12.49,3.375,75.78
4255.06,42.99,2.6153,13.97,3.373,75.82
4255.21,42.57,2.6103,13.11,3.368,72.75
4255.36,40.45,2.604,11.81,3.362,72.33
4255.51,43.4,2.6111,11.84,3.366,72.7
4255.67,43.06,2.6163,12.24,3.364,71.17
4255.82,44.94,2.6065,12.75,3.357,71.93
4255.97,41.12,2.6006,15.33,3.36,72.48
4256.12,44.16,2.5943,15.26,3.346,72.39
4256.28,45.69,2.5904,14.55,3.339,74.45
4256.43,45.69,2.5911,13.61,3.334,74.55
4256.58,47.15,2.5988,13.96,3.333,73.87
4256.73,47.75,2.6079,14.13,3.323,73.93
4256.89,46.58,2.6069,14.39,3.324,73.86
4257.04,46.58,2.5974,14.4,3.347,73.77
4257.19,45.4,2.6011,13.95,3.35,73.98
4257.34,47.79,2.5995,13.56,3.338,73.96
4257.5,39.86,2.5965,15.07,3.335,74.42
4257.65,42.63,2.5976,14.12,3.346,75.12
4257.8,47.48,2.6018,14.32,3.304,74.94
4257.95,44.63,2.5987,13.13,3.218,75.1
4258.1,46.64,2.5981,14.22,3.18,75.74
4258.26,42.57,2.5962,13.95,3.196,76.17
4258.41,44.16,2.5895,12.76,3.246,74.14
4258.56,40.44,2.5925,12.34,3.328,72.39
4258.71,41.21,2.5974,12.8,3.383,72.28
4258.87,34.07,2.6022,13.44,3.436,72.35
4259.02,43.72,2.5981,14.04,3.455,72.14
4259.17,43.15,2.598,14.3,3.515,72.21
4259.32,41.21,2.6101,13.44,3.564,73.21
4259.48,41.21,2.6046,13.2,3.472,73.8
4259.63,50.92,2.5987,14.83,3.472,73.51
4259.78,43.23,2.5949,13.73,3.5,74.42
4259.93,45.69,2.6052,11.26,3.507,74.66
4260.09,48.33,2.614,12.33,3.517,74.52
4260.24,43.04,2.6148,11.63,3.554,74.36
4260.39,36.96,2.608,12.25,3.605,73.57
4260.54,40.52,2.6076,11.04,3.616,72.27
4260.7,40.73,2.6105,11.81,3.634,70.81
4260.85,42.93,2.6149,11.49,3.754,70.51
4261.0,39.85,2.6194,12.05,3.695,71.5
4261.15,45.54,2.62,12.6,3.657,72.01
4261.31,46.22,2.6218,14.9,3.649,71.73
4261.46,43.38,2.6138,12.28,3.648,72.43
4261.61,47.34,2.6045,12.67,3.632,73.63
4261.76,45.98,2.6016,15.06,3.572,74.28
4261.91,47.59,2.6052,14.52,3.616,74.56
4262.07,43.76,2.5981,14.36,3.558,74.56
4262.22,43.89,2.5883,14.54,3.556,74.56
4262.37,47.18,2.5789,13.45,3.484,74.4
4262.52,45.23,2.5745,12.74,3.425,73.63
4262.68,51.27,2.5819,12.97,3.397,73.4
4262.83,57.83,2.5959,13.49,3.343,75.01
4262.98,50.58,2.6003,12.01,3.389,76.78
4263.13,49.4,2.5979,13.63,3.595,78.24
4263.29,48.64,2.6004,14.6,3.561,73.24
4263.44,40.33,2.5853,15.78,3.62,69.32
4263.59,45.17,2.5676,14.6,3.632,71.3
4263.74,47.73,2.5638,14.81,3.664,73.02
4263.9,48.61,2.5719,18.93,3.713,63.26
4264.05,59.3,2.5822,19.03,3.884,62.63
4264.2,53.9,2.5833,18.75,3.677,62.94
4264.35,57.85,2.5855,16.67,3.314,59.8
4264.51,57.53,2.5919,12.47,3.196,59.75
4264.66,67.74,2.6124,12.14,3.113,59.75
4264.81,55.8,2.6321,12.12,3.254,59.77
4264.96,40.93,2.633,11.46,3.765,59.93
4265.12,26.86,2.636,7.87,4.16,60.02
4265.27,23.68,2.6404,9.06,4.712,60.1
4265.42,20.0,2.6446,9.98,4.742,60.23
4265.57,30.24,2.657,10.23,4.76,60.18
4265.72,34.64,2.6601,10.88,4.779,61.45
4265.88,26.81,2.6648,9.96,4.753,66.07
4266.03,22.39,2.6589,12.7,4.527,68.62
4266.18,23.49,2.6529,10.81,4.662,69.75
4266.33,23.52,2.6414,9.73,4.835,65.83
4266.49,24.51,2.6388,7.98,4.889,63.94
4266.64,27.16,2.6379,8.79,4.906,63.39
4266.79,26.86,2.6339,8.96,4.862,61.94
4266.94,25.98,2.6343,8.12,4.919,61.72
4267.1,28.5,2.6391,8.39,5.109,62.21
4267.25,28.82,2.6473,9.16,5.199,62.58
4267.4,30.58,2.6466,7.59,5.155,63.18
4267.55,31.12,2.652,11.17,5.075,63.71
4267.71,33.83,2.6569,9.21,5.073,64.04
4267.86,39.81,2.6525,10.68,5.104,65.89
4268.01,38.52,2.6498,8.81,5.112,67.78
4268.16,36.58,2.6534,9.29,5.168,66.58
4268.32,31.51,2.6437,9.51,5.224,64.7
4268.47,25.36,2.6375,9.76,5.24,63.19
4268.62,26.98,2.6363,11.19,5.219,61.52
4268.77,23.62,2.6211,10.32,5.226,61.91
4268.93,26.56,2.6094,12.94,5.245,63.19
4269.08,32.42,2.5975,10.38,5.039,64.44
4269.23,26.9,2.6012,13.4,4.829,65.97
4269.38,27.77,2.6089,11.87,4.663,68.06
4269.53,21.0,2.598,10.62,4.533,65.94
4269.69,19.44,2.5892,10.99,4.441,61.38
4269.84,14.4,2.5889,10.05,4.304,61.37
4269.99,17.04,2.5845,10.35,4.068,60.87
4270.14,15.25,2.573,11.44,3.686,62.79
4270.3,23.4,2.5577,12.58,3.498,65.73
4270.45,36.88,2.5555,13.85,3.478,67.57
4270.6,47.61,2.5545,13.49,3.468,72.36
4270.75,53.98,2.5552,16.39,3.404,72.72
4270.91,58.37,2.5639,14.78,3.159,73.86
4271.06,59.08,2.5634,13.68,3.08,75.23
4271.21,62.26,2.5681,14.38,3.093,75.51
4271.36,70.42,2.5707,12.03,3.102,74.71
4271.52,63.53,2.5744,13.65,3.104,74.8
4271.67,66.26,2.5678,13.75,3.111,74.47
4271.82,61.25,2.559,14.16,3.121,74.55
4271.97,60.52,2.5555,14.01,3.136,72.9
4272.13,62.71,2.5586,16.4,3.149,75.84
4272.28,60.33,2.5602,14.17,3.162,74.3
4272.43,59.54,2.5607,15.1,3.158,75.14
4272.58,58.9,2.5654,15.23,3.13,75.53
4272.74,56.86,2.5742,14.59,3.102,73.94
4272.89,49.77,2.5801,13.87,3.07,73.42
4273.04,52.48,2.5702,17.06,3.015,73.37
4273.19,54.37,2.5587,15.28,2.985,75.06
4273.34,57.43,2.5587,15.96,2.986,76.13
4273.5,55.51,2.5538,16.57,2.98,76.81
4273.65,57.04,2.5529,14.68,2.939,76.66
4273.8,58.89,2.5534,14.7,2.867,76.83
4273.95,63.97,2.5575,16.14,2.828,77.94
4274.11,67.9,2.5623,16.26,2.815,77.89
4274.26,63.25,2.5627,18.12,2.808,79.93
4274.41,60.27,2.5532,15.5,2.808,79.05
4274.56,67.72,2.5507,16.05,2.792,78.19
4274.72,61.66,2.5569,18.43,2.773,78.16
4274.87,63.6,2.56,15.92,2.771,76.58
4275.02,56.75,2.5589,16.9,2.78,75.38
4275.17,54.62,2.5564,15.12,2.801,74.72
4275.33,49.73,2.5507,14.31,2.784,73.75
4275.48,45.72,2.5503,13.94,2.764,73.3
4275.63,45.1,2.5576,14.55,2.756,73.35
4275.78,52.56,2.5564,15.58,2.743,73.31
4275.94,50.45,2.5429,16.64,2.719,74.16
4276.09,48.37,2.5414,14.69,2.691,75.32
4276.24,48.37,2.5513,15.66,2.666,75.5
4276.39,51.96,2.5553,15.63,2.677,77.3
4276.55,49.09,2.5511,16.24,2.715,77.03
4276.7,51.82,2.5532,16.38,2.741,76.97
4276.85,48.06,2.562,13.84,2.783,77.35
4277.0,50.16,2.5606,14.54,2.817,76.49
4277.15,53.3,2.5617,16.92,2.834,76.51
4277.31,58.93,2.5657,16.28,2.871,77.14
4277.46,62.16,2.5583,14.17,2.896,77.56
4277.61,62.26,2.5551,15.18,2.882,76.67
4277.76,59.55,2.5666,16.59,2.85,76.23
4277.92,57.83,2.5757,17.21,2.843,76.21
4278.07,59.12,2.5745,17.8,2.841,75.92
4278.22,60.51,2.5649,15.13,2.834,75.93
4278.37,57.01,2.5652,14.81,2.826,75.59
4278.53,61.52,2.5704,14.62,2.819,76.4
4278.68,56.6,2.5688,15.28,2.813,76.88
4278.83,59.78,2.5616,14.66,2.824,77.28
4278.98,56.17,2.5508,16.58,2.834,77.23
4279.14,65.37,2.5524,14.8,2.849,77.15
4279.29,56.88,2.5585,12.33,2.873,76.24
4279.44,50.16,2.5672,14.92,2.905,74.28
4279.59,51.01,2.5722,11.9,2.929,73.85
4279.75,51.55,2.5757,14.6,2.943,73.5
4279.9,58.9,2.5728,15.73,2.946,74.54
4280.05,52.37,2.5722,15.29,2.947,75.18
4280.2,63.6,2.578,14.24,2.957,76.25
4280.36,62.64,2.5807,13.16,2.982,76.03
4280.51,66.02,2.5734,16.59,3.022,76.53
4280.66,56.26,2.5716,14.26,3.022,76.08
4280.81,54.81,2.5713,16.44,3.011,75.67
4280.96,58.37,2.5679,15.22,3.005,75.29
4281.12,62.37,2.5678,14.32,2.997,75.42
4281.27,58.03,2.5616,14.54,2.991,75.53
4281.42,58.89,2.5584,14.44,2.972,77.08
4281.57,60.17,2.5716,15.45,2.957,81.2
4281.73,55.41,2.5799,14.48,2.943,76.06
4281.88,63.3,2.5776,16.08,2.935,76.51
4282.03,56.04,2.5784,13.56,2.924,76.6
4282.18,57.6,2.5816,13.14,2.916,76.61
4282.34,53.04,2.5772,15.13,2.903,76.57
4282.49,51.79,2.5675,14.51,2.879,76.51
4282.64,51.06,2.5582,16.3,2.868,76.57
4282.79,52.42,2.5516,16.35,2.868,76.5
4282.95,60.51,2.5551,16.77,2.862,76.36
4283.1,59.69,2.5706,14.36,2.856,76.49
4283.25,55.57,2.578,15.53,2.87,76.46
4283.4,57.03,2.5842,14.8,2.932,76.21
4283.56,53.46,2.5877,13.8,2.963,76.42
4283.71,56.43,2.5899,12.52,2.994,75.59
4283.86,49.51,2.5961,15.06,3.01,75.83
4284.01,57.05,2.5903,14.75,3.035,75.36
4284.17,60.35,2.5752,13.32,3.051,75.32
4284.32,61.15,2.5641,13.32,3.074,75.51
4284.47,57.71,2.5654,15.56,3.079,76.16
4284.62,60.76,2.5616,14.85,3.081,76.2
4284.77,56.67,2.5526,15.1,3.094,75.5
