pozo,fecha,horas,p_fondo,p_cabeza,t_cabeza,choke,dp_choke,oil
15/9-F-14,2013-12-24,24.0,252.06,32.18,85.72,100.0,2.77,628.16
15/9-F-14,2013-12-25,24.0,252.1,32.2,85.25,100.0,2.75,646.65
15/9-F-14,2013-12-26,20.98,252.74,32.71,86.26,86.786,3.25,534.96
15/9-F-14,2013-12-27,15.52,260.52,37.19,80.42,49.122,6.32,262.78
15/9-F-14,2013-12-28,24.0,252.88,32.45,85.92,100.0,2.95,615.33
15/9-F-14,2013-12-29,24.0,252.76,32.24,88.5,100.0,3.01,627.72
15/9-F-14,2013-12-30,24.0,252.66,32.15,86.34,100.0,2.94,626.64
15/9-F-14,2013-12-31,22.5,257.35,35.0,85.38,81.125,5.43,529.54
15/9-F-14,2014-01-01,24.0,253.12,32.55,86.12,93.47,3.33,604.44
15/9-F-14,2014-01-02,24.0,252.69,32.14,86.19,100.0,2.9,631.61
15/9-F-14,2014-01-03,24.0,252.51,32.0,85.96,100.0,2.93,619.46
15/9-F-14,2014-01-04,14.14,253.69,32.58,86.22,58.851,3.49,358.71
15/9-F-14,2014-01-05,6.36,268.1,39.99,76.01,12.167,10.3,32.57
15/9-F-14,2014-01-06,24.0,254.45,33.05,86.18,82.563,3.86,523.11
15/9-F-14,2014-01-07,24.0,252.58,32.13,86.63,100.0,2.92,620.74
15/9-F-14,2014-01-08,24.0,252.47,32.18,87.11,100.0,2.95,647.63
15/9-F-14,2014-01-09,24.0,252.13,32.15,88.08,100.0,2.93,632.21
15/9-F-14,2014-01-10,24.0,252.12,32.16,88.12,100.0,2.96,633.44
15/9-F-14,2014-01-11,24.0,252.08,32.19,88.14,100.0,2.98,630.81
15/9-F-14,2014-01-12,24.0,252.02,32.14,87.52,100.0,2.94,628.08
15/9-F-14,2014-01-13,24.0,252.09,32.06,85.83,100.0,2.86,633.9
15/9-F-14,2014-01-14,24.0,252.14,32.05,85.59,100.0,2.85,618.13
15/9-F-14,2014-01-15,24.0,251.97,31.88,84.09,100.0,2.85,600.53
15/9-F-14,2014-01-16,24.0,252.18,31.93,83.43,97.917,2.89,604.43
15/9-F-14,2014-01-17,24.0,252.48,32.22,84.59,97.917,2.91,619.14
15/9-F-14,2014-01-18,24.0,252.25,31.98,83.37,100.0,2.97,593.68
15/9-F-14,2014-01-19,24.0,252.43,31.86,82.6,100.0,3.04,568.99
15/9-F-14,2014-01-20,24.0,252.63,31.92,83.27,97.917,3.11,580.12
15/9-F-14,2014-01-21,24.0,252.75,31.96,84.23,100.0,3.15,570.78
15/9-F-14,2014-01-22,24.0,252.92,31.98,83.62,100.0,3.16,597.45
15/9-F-14,2014-01-23,24.0,253.1,32.02,84.16,100.0,3.17,623.72
15/9-F-14,2014-01-24,24.0,253.21,32.02,84.12,100.0,3.22,594.99
15/9-F-14,2014-01-25,24.0,253.35,32.07,85.74,100.0,3.2,651.77
15/9-F-14,2014-01-26,24.0,253.45,32.05,84.99,100.0,3.2,527.7
15/9-F-14,2014-01-27,24.0,253.65,32.06,84.54,100.0,3.15,526.02
15/9-F-14,2014-01-28,24.0,253.66,32.01,84.33,100.0,3.14,555.86
15/9-F-14,2014-01-29,7.98,254.37,32.7,84.12,34.703,3.86,241.01
15/9-F-14,2014-01-31,20.78,261.37,36.56,79.29,100.0,7.0,415.55
15/9-F-14,2014-02-01,24.0,254.33,32.42,83.62,100.0,2.77,563.55
15/9-F-14,2014-02-02,24.0,254.37,32.4,85.46,100.0,2.77,578.73
15/9-F-14,2014-02-03,24.0,253.95,32.37,86.15,100.0,2.77,581.16
15/9-F-14,2014-02-04,24.0,253.7,32.3,85.12,100.0,2.72,578.4
15/9-F-14,2014-02-05,24.0,253.35,32.37,84.36,100.0,2.68,580.14
15/9-F-14,2014-02-06,8.0,256.16,33.41,84.26,34.794,2.36,195.27
15/9-F-14,2014-02-08,20.94,260.07,36.68,80.62,54.808,6.58,506.83
15/9-F-14,2014-02-09,24.0,252.36,32.16,85.69,100.0,2.57,562.95
15/9-F-14,2014-02-10,12.0,258.66,35.7,83.04,47.269,5.36,299.48
15/9-F-14,2014-02-11,15.39,254.44,33.47,86.71,64.981,2.86,308.34
15/9-F-14,2014-02-12,21.94,258.23,36.35,83.64,69.542,5.11,433.55
15/9-F-14,2014-02-13,24.0,252.85,32.66,84.79,100.0,2.63,597.34
15/9-F-14,2014-02-14,24.0,252.77,32.63,86.6,100.0,2.73,607.85
15/9-F-14,2014-02-15,24.0,252.73,32.39,86.59,100.0,2.74,600.91
15/9-F-14,2014-02-16,24.0,253.25,32.65,88.0,100.0,2.77,609.6
15/9-F-14,2014-02-17,24.0,253.37,32.67,88.42,100.0,2.8,616.6
15/9-F-14,2014-02-18,16.33,259.43,35.75,83.62,52.364,6.03,332.49
15/9-F-14,2014-02-19,24.0,253.68,32.83,88.04,97.279,3.2,597.13
15/9-F-14,2014-02-20,24.0,253.67,32.57,86.05,100.0,2.96,624.9
15/9-F-14,2014-02-21,24.0,253.76,32.57,86.21,100.0,2.94,631.46
15/9-F-14,2014-02-22,24.0,253.51,32.53,86.03,100.0,2.93,640.73
15/9-F-14,2014-02-23,24.0,253.21,32.38,85.99,100.0,2.83,629.14
15/9-F-14,2014-02-24,24.0,253.08,32.35,86.73,100.0,2.82,631.65
15/9-F-14,2014-02-25,24.0,252.35,32.34,86.3,100.0,2.8,615.86
15/9-F-14,2014-02-26,24.0,253.45,32.32,86.1,100.0,2.8,615.02
15/9-F-14,2014-02-27,24.0,253.61,32.28,86.22,100.0,2.76,609.92
15/9-F-14,2014-02-28,24.0,253.84,32.31,87.65,100.0,2.79,617.13
15/9-F-14,2014-03-01,24.0,253.98,32.3,87.26,100.0,2.77,600.87
15/9-F-14,2014-03-02,24.0,254.08,32.36,86.09,100.0,2.67,600.82
15/9-F-14,2014-03-03,24.0,253.79,32.14,84.73,97.917,2.63,616.36
15/9-F-14,2014-03-04,24.0,253.71,32.12,86.44,100.0,2.65,604.97
15/9-F-14,2014-03-05,24.0,253.86,32.17,87.26,100.0,2.7,609.49
15/9-F-14,2014-03-06,24.0,254.07,32.16,86.77,100.0,2.68,613.41
15/9-F-14,2014-03-07,24.0,254.22,32.19,86.83,100.0,2.69,595.48
15/9-F-14,2014-03-08,24.0,254.33,32.11,86.38,100.0,2.68,591.15
15/9-F-14,2014-03-09,24.0,254.48,32.18,86.46,100.0,2.69,594.86
15/9-F-14,2014-03-10,24.0,254.6,32.25,88.35,100.0,2.75,534.84
15/9-F-14,2014-03-11,24.0,254.73,32.18,87.77,100.0,2.72,529.99
15/9-F-14,2014-03-12,24.0,255.23,32.46,87.12,100.0,2.63,526.6
15/9-F-14,2014-03-13,24.0,254.87,32.2,88.03,97.917,2.72,543.99
15/9-F-14,2014-03-14,24.0,254.77,32.14,87.1,100.0,2.65,542.98
15/9-F-14,2014-03-15,24.0,254.76,32.14,88.15,100.0,2.67,543.6
15/9-F-14,2014-03-16,24.0,254.81,32.11,87.85,100.0,2.6,538.68
15/9-F-14,2014-03-17,24.0,255.08,32.29,88.18,100.0,2.61,541.75
15/9-F-14,2014-03-18,24.0,255.14,32.32,87.85,100.0,2.62,535.24
15/9-F-14,2014-03-19,24.0,254.68,31.84,86.64,100.0,2.61,539.1
15/9-F-14,2014-03-20,24.0,255.37,32.2,85.37,100.0,2.49,547.51
15/9-F-14,2014-03-21,24.0,255.33,32.25,85.55,100.0,2.55,540.7
15/9-F-14,2014-03-22,14.17,259.88,34.87,81.48,53.8,5.22,302.51
15/9-F-14,2014-03-23,24.0,258.31,33.5,86.66,85.928,3.2,432.1
15/9-F-14,2014-03-24,6.22,257.3,31.47,88.0,27.234,2.31,106.91
15/9-F-14,2014-03-25,6.61,276.32,44.79,68.83,10.146,13.59,9.81
15/9-F-14,2014-03-26,24.0,258.18,33.72,87.42,81.123,3.35,486.84
15/9-F-14,2014-03-27,12.5,261.34,35.3,81.21,47.047,5.24,164.78
15/9-F-14,2014-03-28,24.0,260.62,35.51,86.73,89.792,2.7,401.02
15/9-F-14,2014-03-29,14.67,268.29,40.15,77.35,36.159,9.39,140.74
15/9-F-14,2014-03-30,23.0,255.8,32.49,88.15,94.863,2.56,487.12
15/9-F-14,2014-03-31,24.0,255.8,32.39,88.15,100.0,2.48,530.62
15/9-F-14,2014-04-01,24.0,255.78,32.43,88.18,100.0,2.49,528.32
15/9-F-14,2014-04-02,24.0,255.7,32.38,87.91,100.0,2.44,529.68
15/9-F-14,2014-04-03,24.0,255.81,32.36,87.14,100.0,2.42,531.58
15/9-F-14,2014-04-04,24.0,255.9,32.31,85.24,100.0,2.39,539.14
15/9-F-14,2014-04-05,24.0,255.93,32.35,86.51,97.917,2.41,539.2
15/9-F-14,2014-04-06,18.23,256.7,32.5,87.18,74.972,2.73,401.1
15/9-F-14,2014-04-07,18.94,260.68,35.11,83.27,59.631,6.11,428.03
15/9-F-14,2014-04-08,24.0,255.67,32.24,87.99,100.0,2.59,543.96
15/9-F-14,2014-04-09,24.0,255.93,32.39,88.3,100.0,2.53,573.63
15/9-F-14,2014-04-10,16.29,261.78,35.78,84.24,60.394,6.27,294.4
15/9-F-14,2014-04-11,24.0,255.92,32.52,87.93,100.0,2.81,585.5
15/9-F-14,2014-04-12,24.0,256.13,32.46,86.28,100.0,2.73,584.55
15/9-F-14,2014-04-13,24.0,256.17,32.49,87.78,100.0,2.77,577.19
15/9-F-14,2014-04-14,24.0,256.28,32.49,88.15,97.917,2.77,584.55
15/9-F-14,2014-04-15,24.0,256.42,32.49,88.27,100.0,2.8,577.68
15/9-F-14,2014-04-16,24.0,255.87,32.4,86.69,100.0,2.71,576.69
15/9-F-14,2014-04-17,24.0,256.68,32.47,87.46,100.0,2.76,583.62
15/9-F-14,2014-04-18,24.0,256.75,32.47,88.45,100.0,2.77,578.0
15/9-F-14,2014-04-19,24.0,256.84,32.41,88.43,100.0,2.73,578.95
15/9-F-14,2014-04-20,24.0,256.91,32.43,88.31,100.0,2.74,574.74
15/9-F-14,2014-04-21,24.0,256.31,31.99,88.41,100.0,2.81,575.45
15/9-F-14,2014-04-22,24.0,256.04,31.61,88.22,100.0,2.85,555.35
15/9-F-14,2014-04-23,24.0,256.26,31.57,86.12,100.0,2.78,581.4
15/9-F-14,2014-04-24,24.0,256.39,31.58,85.17,100.0,2.78,714.49
15/9-F-14,2014-04-25,24.0,256.34,31.64,88.24,100.0,2.79,589.96
15/9-F-14,2014-04-26,24.0,256.49,31.59,86.8,100.0,2.72,583.71
15/9-F-14,2014-04-27,24.0,256.62,31.67,88.25,100.0,2.76,584.82
15/9-F-14,2014-04-28,24.0,256.71,31.69,88.99,100.0,2.78,582.58
15/9-F-14,2014-04-29,24.0,256.81,31.65,88.55,100.0,2.76,554.65
15/9-F-14,2014-04-30,24.0,256.97,31.66,88.73,100.0,2.74,539.32
15/9-F-14,2014-05-01,24.0,257.11,31.64,88.5,100.0,2.74,532.62
15/9-F-14,2014-05-02,24.0,257.4,31.76,88.78,100.0,2.74,530.32
15/9-F-14,2014-05-03,24.0,257.39,31.62,88.86,100.0,2.73,529.07
15/9-F-14,2014-05-04,24.0,257.54,31.52,88.33,100.0,2.65,523.92
15/9-F-14,2014-05-05,24.0,257.71,31.49,87.83,100.0,2.6,544.38
15/9-F-14,2014-05-06,24.0,257.93,31.52,87.59,100.0,2.59,535.8
15/9-F-14,2014-05-07,24.0,258.96,32.18,88.48,100.0,2.51,533.97
15/9-F-14,2014-05-08,15.49,260.7,33.57,88.18,63.679,2.86,262.96
15/9-F-14,2014-05-10,14.01,272.11,39.73,76.95,24.506,10.74,107.31
15/9-F-14,2014-05-11,24.0,258.48,31.83,87.31,93.839,2.59,469.42
15/9-F-14,2014-05-12,24.0,257.48,31.49,88.22,100.0,2.25,479.16
15/9-F-14,2014-05-13,24.0,256.34,31.21,87.87,97.917,2.09,481.15
15/9-F-14,2014-05-14,24.0,254.71,30.77,87.96,97.917,2.09,487.45
15/9-F-14,2014-05-15,24.0,254.79,30.64,87.21,97.917,2.0,456.34
15/9-F-14,2014-05-16,24.0,255.72,31.02,87.4,97.917,2.0,450.38
15/9-F-14,2014-05-17,24.0,255.77,31.0,87.75,100.0,2.05,455.79
15/9-F-14,2014-05-18,24.0,255.49,30.57,86.48,97.917,2.02,455.57
15/9-F-14,2014-05-19,24.0,255.66,30.63,86.57,97.917,2.07,450.86
15/9-F-14,2014-05-20,24.0,255.82,30.67,87.54,100.0,2.1,454.02
15/9-F-14,2014-05-21,24.0,255.95,30.68,87.38,100.0,2.1,454.45
15/9-F-14,2014-05-22,24.0,256.51,30.87,87.8,100.0,2.23,459.04
15/9-F-14,2014-05-23,24.0,257.26,31.01,87.43,100.0,2.32,463.91
15/9-F-14,2014-05-24,24.0,257.94,31.22,89.01,100.0,2.52,468.0
15/9-F-14,2014-05-25,24.0,258.22,31.33,88.93,100.0,2.58,469.68
15/9-F-14,2014-05-26,24.0,258.41,31.42,88.25,97.917,2.54,448.28
15/9-F-14,2014-05-27,24.0,258.5,31.52,88.85,100.0,2.57,449.19
15/9-F-14,2014-05-28,24.0,257.57,31.52,88.75,100.0,2.56,416.03
15/9-F-14,2014-05-29,24.0,258.73,31.55,89.18,100.0,2.58,418.28
15/9-F-14,2014-05-30,24.0,258.89,31.59,89.13,100.0,2.58,420.8
15/9-F-14,2014-05-31,24.0,259.01,31.6,89.12,100.0,2.68,428.87
15/9-F-14,2014-06-01,24.0,259.13,31.59,89.17,100.0,2.6,431.47
15/9-F-14,2014-06-02,22.0,265.38,35.8,84.86,72.323,6.09,325.75
15/9-F-14,2014-06-03,24.0,259.45,31.74,87.41,96.176,2.61,411.55
15/9-F-14,2014-06-04,24.0,259.47,31.6,87.93,99.185,2.47,421.75
15/9-F-14,2014-06-05,24.0,259.6,31.66,88.85,99.139,2.51,445.16
15/9-F-14,2014-06-06,24.0,259.67,31.64,89.27,99.19,2.5,445.36
15/9-F-14,2014-06-07,24.0,259.74,31.61,89.02,99.269,2.48,448.72
15/9-F-14,2014-06-08,24.0,259.8,31.53,88.11,100.0,2.41,452.13
15/9-F-14,2014-06-09,24.0,259.92,31.5,89.0,100.0,2.38,509.65
15/9-F-14,2014-06-10,24.0,260.0,31.48,88.2,100.0,2.35,451.41
15/9-F-14,2014-06-11,24.0,260.03,31.5,88.63,100.0,2.37,452.56
15/9-F-14,2014-06-12,24.0,260.04,31.55,89.37,100.0,2.42,451.89
15/9-F-14,2014-06-13,24.0,260.09,31.51,89.34,100.0,2.39,503.1
15/9-F-14,2014-06-14,24.0,260.12,31.48,89.2,100.0,2.36,495.05
15/9-F-14,2014-06-15,24.0,260.13,31.46,89.21,100.0,2.35,496.1
15/9-F-14,2014-06-16,24.0,260.14,31.44,89.15,100.0,2.34,500.94
15/9-F-14,2014-06-17,24.0,260.16,31.44,89.26,100.0,2.32,489.91
15/9-F-14,2014-06-18,24.0,260.19,31.43,89.3,100.0,2.33,486.9
15/9-F-14,2014-06-19,24.0,260.26,31.41,89.07,100.0,2.3,483.72
15/9-F-14,2014-06-20,24.0,260.33,31.41,89.21,100.0,2.29,482.36
15/9-F-14,2014-06-21,24.0,260.37,31.4,89.26,100.0,2.29,478.49
15/9-F-14,2014-06-22,24.0,260.46,31.41,89.28,100.0,2.3,474.22
15/9-F-14,2014-06-23,24.0,260.92,31.71,89.31,100.0,2.29,466.36
15/9-F-14,2014-06-24,24.0,260.6,31.42,89.28,100.0,2.33,440.96
15/9-F-14,2014-06-25,24.0,260.69,31.42,89.37,100.0,2.34,462.73
15/9-F-14,2014-06-26,16.5,174.79,36.35,81.3,51.03,8.17,183.67
15/9-F-14,2014-06-27,23.5,147.2,35.44,87.02,74.268,5.76,296.83
15/9-F-14,2014-06-28,24.0,260.67,31.61,89.18,91.183,2.54,394.59
15/9-F-14,2014-06-29,24.0,260.59,31.29,89.13,97.917,2.23,432.02
15/9-F-14,2014-06-30,24.0,260.66,31.28,89.14,97.917,2.21,442.64
15/9-F-14,2014-07-01,24.0,260.62,31.31,89.17,100.0,2.25,439.06
15/9-F-14,2014-07-02,24.0,260.68,31.29,88.67,100.0,2.22,439.09
15/9-F-14,2014-07-03,24.0,260.74,31.3,88.58,100.0,2.23,439.5
15/9-F-14,2014-07-04,24.0,260.79,31.22,87.8,100.0,2.15,435.95
15/9-F-14,2014-07-05,24.0,260.82,31.25,87.9,100.0,2.18,435.23
15/9-F-14,2014-07-06,24.0,260.88,31.32,88.84,100.0,2.24,434.67
15/9-F-14,2014-07-07,24.0,260.9,31.31,88.96,100.0,2.24,442.68
15/9-F-14,2014-07-08,24.0,260.93,31.35,89.4,100.0,2.27,445.32
15/9-F-14,2014-07-09,24.0,260.92,31.37,89.26,100.0,2.28,443.92
15/9-F-14,2014-07-10,24.0,260.69,31.31,89.09,100.0,2.26,450.92
15/9-F-14,2014-07-11,24.0,260.55,31.28,89.0,100.0,2.21,452.35
15/9-F-14,2014-07-12,24.0,260.25,31.19,88.86,100.0,2.13,443.73
15/9-F-14,2014-07-13,24.0,260.0,31.1,88.27,100.0,2.06,442.05
15/9-F-14,2014-07-14,24.0,259.85,31.11,89.31,100.0,2.07,436.1
15/9-F-14,2014-07-15,24.0,259.94,31.07,88.74,100.0,2.05,444.23
15/9-F-14,2014-07-16,24.0,259.86,31.03,88.46,100.0,2.03,441.15
15/9-F-14,2014-07-17,24.0,259.91,31.08,88.52,100.0,2.06,440.9
15/9-F-14,2014-07-18,24.0,260.02,31.13,89.33,100.0,2.11,437.73
15/9-F-14,2014-07-19,24.0,260.23,31.1,88.84,100.0,2.06,436.95
15/9-F-14,2014-07-20,23.08,263.87,33.75,85.37,84.318,4.0,380.77
15/9-F-14,2014-07-21,24.0,260.73,31.41,88.06,93.478,2.38,414.84
15/9-F-14,2014-07-22,24.0,260.52,31.24,89.3,100.0,2.19,446.27
15/9-F-14,2014-07-23,24.0,260.54,31.25,89.24,100.0,2.21,442.19
15/9-F-14,2014-07-24,24.0,260.61,31.26,89.52,100.0,2.21,447.69
15/9-F-14,2014-07-25,24.0,260.71,31.28,89.53,100.0,2.22,444.29
15/9-F-14,2014-07-26,24.0,261.19,31.63,89.58,100.0,2.18,441.5
15/9-F-14,2014-07-27,24.0,261.49,31.83,89.14,100.0,2.12,444.28
15/9-F-14,2014-07-28,24.0,261.52,31.9,89.48,100.0,2.15,440.93
15/9-F-14,2014-07-29,24.0,261.52,31.87,89.13,100.0,2.12,437.53
15/9-F-14,2014-07-30,24.0,261.0,31.41,88.72,100.0,2.17,418.68
15/9-F-14,2014-07-31,24.0,260.8,31.27,89.3,100.0,2.2,355.48
15/9-F-14,2014-08-01,24.0,260.84,31.24,89.22,100.0,2.17,357.69
15/9-F-14,2014-08-02,24.0,260.86,31.24,88.9,100.0,2.16,359.24
15/9-F-14,2014-08-03,24.0,260.66,31.15,88.62,100.0,2.09,357.55
15/9-F-14,2014-08-04,24.0,260.64,31.13,88.03,100.0,2.08,363.53
15/9-F-14,2014-08-05,24.0,260.69,31.22,89.38,100.0,2.15,350.83
15/9-F-14,2014-08-06,24.0,260.75,31.14,88.5,100.0,2.1,350.44
15/9-F-14,2014-08-07,24.0,260.76,31.18,89.15,97.917,2.15,334.33
15/9-F-14,2014-08-08,24.0,260.79,31.19,89.43,97.917,2.14,332.25
15/9-F-14,2014-08-09,24.0,260.85,31.13,87.68,100.0,2.07,330.84
15/9-F-14,2014-08-10,24.0,260.93,31.12,87.68,97.917,2.06,326.08
15/9-F-14,2014-08-11,24.0,261.07,31.11,86.6,97.917,2.03,336.92
