fecha,pozo,horas,oil,gas,agua
2011-08-02,15/9-F-12,0.0,0.0,0.0,0.0
2011-08-02,15/9-F-14,0.0,0.0,0.0,0.0
2011-08-02,15/9-F-4,0.0,,,
2011-08-02,15/9-F-5,0.0,,,
2011-08-03,15/9-F-12,0.0,0.0,0.0,0.0
2011-08-03,15/9-F-14,0.0,0.0,0.0,0.0
2011-08-03,15/9-F-4,0.0,,,
2011-08-03,15/9-F-5,0.0,,,
2011-08-04,15/9-F-12,6.99166,382.52,55689.79,841.68
2011-08-04,15/9-F-14,7.825,707.98,106399.36,1258.1
2011-08-04,15/9-F-4,5.49166,,,
2011-08-04,15/9-F-5,5.325,,,
2011-08-05,15/9-F-12,24.0,1455.67,212983.42,3091.7
2011-08-05,15/9-F-14,24.0,2390.38,361028.08,4100.15
2011-08-05,15/9-F-4,24.0,,,
2011-08-05,15/9-F-5,24.0,,,
2011-08-06,15/9-F-12,22.33333,1290.19,190499.59,3685.79
2011-08-06,15/9-F-14,22.33333,2082.57,317415.74,4804.77
2011-08-06,15/9-F-4,19.5,,,
2011-08-06,15/9-F-5,21.16667,,,
2011-08-07,15/9-F-12,24.0,1496.93,222832.63,3290.75
2011-08-07,15/9-F-14,24.0,2241.05,344364.63,3978.72
2011-08-07,15/9-F-4,24.0,,,
2011-08-07,15/9-F-5,24.0,,,
2011-08-08,15/9-F-12,24.0,1472.39,219110.82,3338.35
2011-08-08,15/9-F-14,24.0,2159.35,331705.5,3953.93
2011-08-08,15/9-F-4,24.0,,,
2011-08-08,15/9-F-5,24.0,,,
2011-08-09,15/9-F-12,24.0,1449.78,215688.93,3376.93
2011-08-09,15/9-F-14,24.0,2110.26,324079.52,3969.66
2011-08-09,15/9-F-4,21.33334,,,
2011-08-09,15/9-F-5,21.33334,,,
2011-08-10,15/9-F-12,24.0,1490.05,221727.66,3540.7
2011-08-10,15/9-F-14,24.0,1993.98,306286.96,3826.54
2011-08-10,15/9-F-4,24.0,,,
2011-08-10,15/9-F-5,24.0,,,
2011-08-11,15/9-F-12,24.0,1485.17,221750.15,3625.03
2011-08-11,15/9-F-14,24.0,1934.1,298095.76,3812.52
2011-08-11,15/9-F-4,24.0,,,
2011-08-11,15/9-F-5,24.0,,,
2011-08-12,15/9-F-12,24.0,1463.53,218313.76,3651.9
2011-08-12,15/9-F-14,24.0,1906.75,293605.94,3842.46
2011-08-12,15/9-F-4,24.0,,,
2011-08-12,15/9-F-5,24.0,,,
2011-08-13,15/9-F-12,24.0,1439.42,215370.09,3665.85
2011-08-13,15/9-F-14,24.0,1876.97,289899.01,3860.49
2011-08-13,15/9-F-4,24.0,,,
2011-08-13,15/9-F-5,24.0,,,
2011-08-14,15/9-F-12,24.0,1419.05,212382.9,3681.3
2011-08-14,15/9-F-14,24.0,1850.03,285818.74,3875.98
2011-08-14,15/9-F-4,24.0,,,
2011-08-14,15/9-F-5,24.0,,,
2011-08-15,15/9-F-12,24.0,1406.46,212220.77,3714.59
2011-08-15,15/9-F-14,24.0,1822.57,283878.27,3887.44
2011-08-15,15/9-F-4,24.0,,,
2011-08-15,15/9-F-5,24.0,,,
2011-08-16,15/9-F-12,24.0,1383.52,207513.64,3718.94
2011-08-16,15/9-F-14,24.0,1779.02,275440.97,3861.97
2011-08-16,15/9-F-4,24.0,,,
2011-08-16,15/9-F-5,24.0,,,
2011-08-17,15/9-F-12,24.0,1363.86,205263.74,3725.29
2011-08-17,15/9-F-14,24.0,1749.34,271770.49,3858.85
2011-08-17,15/9-F-4,24.0,,,
2011-08-17,15/9-F-5,24.0,,,
2011-08-18,15/9-F-12,24.0,1354.08,204372.06,3742.62
2011-08-18,15/9-F-14,24.0,1736.79,270589.91,3876.81
2011-08-18,15/9-F-4,24.0,,,
2011-08-18,15/9-F-5,24.0,,,
2011-08-19,15/9-F-12,24.0,1345.61,201317.2,3764.4
2011-08-19,15/9-F-14,24.0,1725.81,266529.86,3899.15
2011-08-19,15/9-F-4,24.0,,,
2011-08-19,15/9-F-5,24.0,,,
2011-08-20,15/9-F-12,24.0,1333.21,199993.52,3772.65
2011-08-20,15/9-F-14,24.0,1709.91,264776.73,3907.67
2011-08-20,15/9-F-4,24.0,,,
2011-08-20,15/9-F-5,24.0,,,
2011-08-21,15/9-F-12,24.0,1320.77,198450.06,3783.53
2011-08-21,15/9-F-14,24.0,1693.9,262725.91,3918.84
2011-08-21,15/9-F-4,24.0,,,
2011-08-21,15/9-F-5,24.0,,,
2011-08-22,15/9-F-12,24.0,1311.03,196680.29,3796.87
2011-08-22,15/9-F-14,24.0,1681.07,260328.28,3931.83
2011-08-22,15/9-F-4,24.0,,,
2011-08-22,15/9-F-5,24.0,,,
2011-08-23,15/9-F-12,24.0,1304.59,196188.31,3809.76
2011-08-23,15/9-F-14,24.0,1677.95,260476.0,3957.31
2011-08-23,15/9-F-4,24.0,,,
2011-08-23,15/9-F-5,24.0,,,
2011-08-24,15/9-F-12,24.0,1286.36,193856.91,3816.76
2011-08-24,15/9-F-14,24.0,1657.25,257809.18,3971.18
2011-08-24,15/9-F-4,24.0,,,
2011-08-24,15/9-F-5,24.0,,,
2011-08-25,15/9-F-12,23.15833,1216.14,183253.15,3758.17
2011-08-25,15/9-F-14,23.15833,1573.4,244735.79,3926.72
2011-08-25,15/9-F-4,23.15833,,,
2011-08-25,15/9-F-5,23.15833,,,
2011-08-26,15/9-F-12,23.01,941.39,142812.59,3115.25
2011-08-26,15/9-F-14,23.00834,1352.49,211795.05,3614.51
2011-08-26,15/9-F-4,21.34167,,,
2011-08-26,15/9-F-5,21.50834,,,
2011-08-27,15/9-F-12,24.0,1199.02,180474.35,3771.13
2011-08-27,15/9-F-14,24.0,1619.61,251644.88,4113.89
2011-08-27,15/9-F-4,24.0,,,
2011-08-27,15/9-F-5,24.0,,,
2011-08-28,15/9-F-12,24.0,1204.78,181957.75,3785.55
2011-08-28,15/9-F-14,24.0,1626.86,253629.79,4128.25
2011-08-28,15/9-F-4,24.0,,,
2011-08-28,15/9-F-5,24.0,,,
2011-08-29,15/9-F-12,24.0,1196.98,180482.06,3751.26
2011-08-29,15/9-F-14,24.0,1660.56,258456.03,4202.78
2011-08-29,15/9-F-4,24.0,,,
2011-08-29,15/9-F-5,24.0,,,
2011-08-30,15/9-F-12,24.0,1186.27,178010.73,3698.7
2011-08-30,15/9-F-14,24.0,1708.86,264699.75,4302.93
2011-08-30,15/9-F-4,24.0,,,
2011-08-30,15/9-F-5,24.0,,,
2011-08-31,15/9-F-12,24.0,1181.38,177319.66,3689.42
2011-08-31,15/9-F-14,24.0,1701.47,263621.76,4291.32
2011-08-31,15/9-F-4,24.0,,,
2011-08-31,15/9-F-5,24.0,,,
2011-09-01,15/9-F-12,24.0,1172.73,176505.08,3680.52
2011-09-01,15/9-F-14,24.0,1698.77,263925.37,4305.67
2011-09-01,15/9-F-4,24.0,,,
2011-09-01,15/9-F-5,24.0,,,
2011-09-02,15/9-F-12,24.0,1153.98,174474.2,3633.39
2011-09-02,15/9-F-14,24.0,1715.43,267729.59,4361.99
2011-09-02,15/9-F-4,24.0,,,
2011-09-02,15/9-F-5,24.0,,,
2011-09-03,15/9-F-12,24.0,1151.36,174007.83,3632.07
2011-09-03,15/9-F-14,24.0,1712.95,267232.45,4363.97
2011-09-03,15/9-F-4,24.0,,,
2011-09-03,15/9-F-5,24.0,,,
2011-09-04,15/9-F-12,24.0,1150.13,173216.52,3629.72
2011-09-04,15/9-F-14,24.0,1710.99,265997.32,4360.84
2011-09-04,15/9-F-4,24.0,,,
2011-09-04,15/9-F-5,24.0,,,
2011-09-05,15/9-F-12,24.0,1147.02,173780.3,3631.02
2011-09-05,15/9-F-14,24.0,1714.87,268194.34,4384.14
2011-09-05,15/9-F-4,24.0,,,
2011-09-05,15/9-F-5,24.0,,,
2011-09-06,15/9-F-12,24.0,1142.99,175497.31,3630.29
2011-09-06,15/9-F-14,24.0,1712.36,271403.05,4392.31
2011-09-06,15/9-F-4,24.0,,,
2011-09-06,15/9-F-5,24.0,,,
2011-09-07,15/9-F-12,24.0,1142.6,175286.21,3746.9
2011-09-07,15/9-F-14,24.0,1708.36,270532.04,4272.1
2011-09-07,15/9-F-4,24.0,,,
2011-09-07,15/9-F-5,24.0,,,
2011-09-08,15/9-F-12,24.0,1126.17,173078.29,3719.74
2011-09-08,15/9-F-14,24.0,1714.58,272010.09,4318.7
2011-09-08,15/9-F-4,24.0,,,
2011-09-08,15/9-F-5,24.0,,,
2011-09-09,15/9-F-12,24.0,1115.42,170714.23,3679.09
2011-09-09,15/9-F-14,24.0,1718.27,271462.0,4321.94
2011-09-09,15/9-F-4,24.0,,,
2011-09-09,15/9-F-5,24.0,,,
2011-09-10,15/9-F-12,24.0,1108.09,169008.02,3689.84
2011-09-10,15/9-F-14,24.0,1706.64,268694.85,4333.7
2011-09-10,15/9-F-4,24.0,,,
2011-09-10,15/9-F-5,24.0,,,
2011-09-11,15/9-F-12,24.0,1104.05,167854.51,3692.59
2011-09-11,15/9-F-14,24.0,1700.34,266849.89,4336.75
2011-09-11,15/9-F-4,24.0,,,
2011-09-11,15/9-F-5,24.0,,,
2011-09-12,15/9-F-12,24.0,1104.51,167512.11,3693.63
2011-09-12,15/9-F-14,24.0,1709.93,267697.86,4360.64
2011-09-12,15/9-F-4,24.0,,,
2011-09-12,15/9-F-5,24.0,,,
2011-09-13,15/9-F-12,11.0,337.37,50314.86,2666.94
2011-09-13,15/9-F-14,12.0,944.17,145355.28,5691.77
2011-09-13,15/9-F-4,12.65832,,,
2011-09-13,15/9-F-5,13.33333,,,
2011-09-14,15/9-F-12,24.0,1064.91,162510.28,4692.04
2011-09-14,15/9-F-14,24.0,1567.69,246952.99,5267.37
2011-09-14,15/9-F-4,9.50834,,,
2011-09-14,15/9-F-5,20.33334,,,
2011-09-15,15/9-F-12,24.0,1086.43,165417.5,4180.85
2011-09-15,15/9-F-14,24.0,1611.04,253206.06,4727.77
2011-09-15,15/9-F-4,24.0,,,
2011-09-15,15/9-F-5,24.0,,,
2011-09-16,15/9-F-12,24.0,965.79,147028.21,3869.21
2011-09-16,15/9-F-14,24.0,1731.83,272150.89,4400.19
2011-09-16,15/9-F-4,24.0,,,
2011-09-16,15/9-F-5,12.0,,,
2011-09-17,15/9-F-12,24.0,955.41,145599.72,3745.16
2011-09-17,15/9-F-14,24.0,1748.28,275021.08,4346.26
2011-09-17,15/9-F-4,24.0,,,
2011-09-17,15/9-F-5,24.0,,,
2011-09-18,15/9-F-12,24.0,956.69,147062.63,3892.17
2011-09-18,15/9-F-14,24.0,1754.97,278475.37,4528.11
2011-09-18,15/9-F-4,24.0,,,
2011-09-18,15/9-F-5,24.0,,,
2011-09-19,15/9-F-12,24.0,962.32,147174.29,3669.4
2011-09-19,15/9-F-14,24.0,1765.28,278686.81,4268.94
2011-09-19,15/9-F-4,24.0,,,
2011-09-19,15/9-F-5,24.0,,,
2011-09-20,15/9-F-12,24.0,954.74,145909.73,3678.62
2011-09-20,15/9-F-14,24.0,1776.07,280185.97,4339.97
2011-09-20,15/9-F-4,24.0,,,
2011-09-20,15/9-F-5,24.0,,,
2011-09-21,15/9-F-12,24.0,933.88,142999.41,3649.8
2011-09-21,15/9-F-14,24.0,1758.96,278027.99,4359.76
2011-09-21,15/9-F-4,24.0,,,
2011-09-21,15/9-F-5,24.0,,,
2011-09-22,15/9-F-12,24.0,904.32,137822.52,3568.43
2011-09-22,15/9-F-14,24.0,1789.52,281530.18,4478.37
2011-09-22,15/9-F-4,24.0,,,
2011-09-22,15/9-F-5,24.0,,,
2011-09-23,15/9-F-12,24.0,885.87,134390.82,3498.48
2011-09-23,15/9-F-14,24.0,1808.7,283237.91,4530.02
2011-09-23,15/9-F-4,24.0,,,
2011-09-23,15/9-F-5,24.0,,,
2011-09-24,15/9-F-12,24.0,873.17,132775.31,3453.4
2011-09-24,15/9-F-14,24.0,1804.22,283201.7,4525.49
2011-09-24,15/9-F-4,24.0,,,
2011-09-24,15/9-F-5,24.0,,,
2011-09-25,15/9-F-12,24.0,869.43,132195.07,3446.22
2011-09-25,15/9-F-14,24.0,1804.12,283162.87,4535.28
2011-09-25,15/9-F-4,24.0,,,
2011-09-25,15/9-F-5,24.0,,,
2011-09-26,15/9-F-12,24.0,868.38,131899.47,3451.35
2011-09-26,15/9-F-14,24.0,1803.45,282765.6,4545.82
2011-09-26,15/9-F-4,24.0,,,
2011-09-26,15/9-F-5,24.0,,,
2011-09-27,15/9-F-12,24.0,865.5,131499.9,3454.36
2011-09-27,15/9-F-14,24.0,1797.79,281959.39,4550.59
2011-09-27,15/9-F-4,24.0,,,
2011-09-27,15/9-F-5,24.0,,,
2011-09-28,15/9-F-12,24.0,972.57,147943.7,3819.83
2011-09-28,15/9-F-14,24.0,1685.26,264623.98,4197.74
2011-09-28,15/9-F-4,24.0,,,
2011-09-28,15/9-F-5,24.0,,,
2011-09-29,15/9-F-12,24.0,954.6,145304.96,3805.19
2011-09-29,15/9-F-14,24.0,1700.15,267135.22,4298.01
2011-09-29,15/9-F-4,24.0,,,
2011-09-29,15/9-F-5,24.0,,,
2011-09-30,15/9-F-12,24.0,968.74,147623.77,3871.59
2011-09-30,15/9-F-14,24.0,1678.14,263976.04,4253.4
2011-09-30,15/9-F-4,19.0,,,
2011-09-30,15/9-F-5,18.83333,,,
2011-10-01,15/9-F-12,24.0,965.2,147009.11,3849.03
2011-10-01,15/9-F-14,24.0,1672.21,262906.82,4229.11
2011-10-01,15/9-F-4,24.0,,,
2011-10-01,15/9-F-5,24.0,,,
2011-10-02,15/9-F-12,24.0,970.49,148306.75,3879.1
2011-10-02,15/9-F-14,24.0,1661.5,262094.16,4211.79
2011-10-02,15/9-F-4,24.0,,,
2011-10-02,15/9-F-5,24.0,,,
2011-10-03,15/9-F-12,24.0,974.77,148947.87,3917.42
2011-10-03,15/9-F-14,24.0,1656.96,261354.4,4223.13
2011-10-03,15/9-F-4,24.0,,,
2011-10-03,15/9-F-5,24.0,,,
2011-10-04,15/9-F-12,24.0,970.84,148451.61,3923.45
2011-10-04,15/9-F-14,24.0,1650.25,260480.93,4229.6
2011-10-04,15/9-F-4,24.0,,,
2011-10-04,15/9-F-5,24.0,,,
2011-10-05,15/9-F-12,24.0,968.75,148201.92,3931.08
2011-10-05,15/9-F-14,24.0,1646.68,260039.67,4237.76
2011-10-05,15/9-F-4,24.0,,,
2011-10-05,15/9-F-5,24.0,,,
2011-10-06,15/9-F-12,24.0,967.34,148005.61,3928.85
2011-10-06,15/9-F-14,24.0,1644.21,259681.28,4235.14
2011-10-06,15/9-F-4,24.0,,,
2011-10-06,15/9-F-5,24.0,,,
2011-10-07,15/9-F-12,12.99166,441.16,57695.81,1520.44
2011-10-07,15/9-F-14,12.99166,1127.72,152242.35,2464.9
2011-10-07,15/9-F-4,12.8,,,
2011-10-07,15/9-F-5,12.3,,,
2011-10-08,15/9-F-12,13.0,351.82,56034.96,1909.37
2011-10-08,15/9-F-14,13.50834,680.02,111801.93,2340.56
2011-10-08,15/9-F-4,10.675,,,
2011-10-08,15/9-F-5,10.675,,,
2011-10-09,15/9-F-12,24.0,937.95,144451.22,4099.27
2011-10-09,15/9-F-14,24.0,1500.57,238555.04,4159.24
2011-10-09,15/9-F-4,24.0,,,
2011-10-09,15/9-F-5,24.0,,,
2011-10-10,15/9-F-12,24.0,967.24,149089.55,4271.98
2011-10-10,15/9-F-14,24.0,1480.37,235543.06,3943.73
2011-10-10,15/9-F-4,24.0,,,
2011-10-10,15/9-F-5,24.0,,,
2011-10-11,15/9-F-12,24.0,943.18,144792.79,4111.92
2011-10-11,15/9-F-14,24.0,1538.0,243720.87,4044.32
2011-10-11,15/9-F-4,24.0,,,
2011-10-11,15/9-F-5,24.0,,,
2011-10-12,15/9-F-12,24.0,958.71,146550.95,4146.85
2011-10-12,15/9-F-14,24.0,1551.83,244870.31,4048.74
2011-10-12,15/9-F-4,24.0,,,
2011-10-12,15/9-F-5,24.0,,,
2011-10-13,15/9-F-12,24.0,967.99,146556.89,4148.19
2011-10-13,15/9-F-14,24.0,1566.75,244864.12,4049.79
2011-10-13,15/9-F-4,24.0,,,
2011-10-13,15/9-F-5,24.0,,,
2011-10-14,15/9-F-12,20.0,654.16,101156.66,2901.65
2011-10-14,15/9-F-14,20.41666,1218.73,194540.89,3260.74
2011-10-14,15/9-F-4,19.33333,,,
2011-10-14,15/9-F-5,19.41666,,,
2011-10-15,15/9-F-12,15.67,607.9,84412.53,2337.2
2011-10-15,15/9-F-14,16.15833,1211.43,173642.57,2809.32
2011-10-15,15/9-F-4,22.24167,,,
2011-10-15,15/9-F-5,22.24167,,,
2011-10-16,15/9-F-4,0.0,,,
2011-10-16,15/9-F-5,0.0,,,
2011-10-17,15/9-F-4,0.0,,,
2011-10-17,15/9-F-5,0.0,,,
2011-10-18,15/9-F-4,0.0,,,
2011-10-18,15/9-F-5,0.0,,,
2011-10-19,15/9-F-12,0.0,0.0,0.0,0.0
2011-10-19,15/9-F-14,0.0,0.0,0.0,0.0
2011-10-19,15/9-F-4,0.0,,,
2011-10-19,15/9-F-5,0.0,,,
2011-10-20,15/9-F-12,0.0,0.0,0.0,0.0
2011-10-20,15/9-F-14,0.0,0.0,0.0,0.0
2011-10-20,15/9-F-4,0.0,,,
2011-10-20,15/9-F-5,0.0,,,
2011-10-21,15/9-F-12,0.0,0.0,0.0,0.0
2011-10-21,15/9-F-14,0.0,0.0,0.0,0.0
2011-10-21,15/9-F-4,0.0,,,
2011-10-21,15/9-F-5,0.0,,,
2011-10-22,15/9-F-12,0.0,0.0,0.0,0.0
2011-10-22,15/9-F-14,0.0,0.0,0.0,0.0
2011-10-22,15/9-F-4,0.0,,,
2011-10-22,15/9-F-5,0.0,,,
2011-10-23,15/9-F-12,0.0,0.0,0.0,0.0
2011-10-23,15/9-F-14,0.0,0.0,0.0,0.0
2011-10-23,15/9-F-4,0.0,,,
2011-10-23,15/9-F-5,0.0,,,
2011-10-24,15/9-F-12,0.0,0.0,0.0,0.0
2011-10-24,15/9-F-14,0.0,0.0,0.0,0.0
2011-10-24,15/9-F-4,0.0,,,
2011-10-24,15/9-F-5,0.0,,,
2011-10-25,15/9-F-4,0.0,,,
2011-10-25,15/9-F-5,0.0,,,
2011-10-26,15/9-F-12,0.0,0.0,0.0,0.0
2011-10-26,15/9-F-14,0.0,0.0,0.0,0.0
2011-10-26,15/9-F-4,0.0,,,
2011-10-26,15/9-F-5,0.0,,,
2011-10-27,15/9-F-12,0.0,0.0,0.0,0.0
2011-10-27,15/9-F-14,0.0,0.0,0.0,0.0
2011-10-27,15/9-F-4,0.0,,,
2011-10-27,15/9-F-5,0.0,,,
2011-10-28,15/9-F-12,0.0,0.0,0.0,0.0
2011-10-28,15/9-F-14,0.0,0.0,0.0,0.0
2011-10-28,15/9-F-4,0.0,,,
2011-10-28,15/9-F-5,0.0,,,
2011-10-29,15/9-F-12,0.0,0.0,0.0,0.0
2011-10-29,15/9-F-14,0.0,0.0,0.0,0.0
2011-10-29,15/9-F-4,0.0,,,
2011-10-29,15/9-F-5,0.0,,,
2011-10-30,15/9-F-12,0.0,0.0,0.0,0.0
2011-10-30,15/9-F-14,0.0,0.0,0.0,0.0
2011-10-30,15/9-F-4,0.0,,,
2011-10-30,15/9-F-5,0.0,,,
2011-10-31,15/9-F-12,0.0,0.0,0.0,0.0
2011-10-31,15/9-F-14,0.0,0.0,0.0,0.0
2011-10-31,15/9-F-4,0.0,,,
2011-10-31,15/9-F-5,0.0,,,
2011-11-01,15/9-F-12,0.0,0.0,0.0,0.0
2011-11-01,15/9-F-14,0.0,0.0,0.0,0.0
2011-11-01,15/9-F-4,0.0,,,
2011-11-01,15/9-F-5,0.0,,,
2011-11-02,15/9-F-12,0.0,0.0,0.0,0.0
2011-11-02,15/9-F-14,0.0,0.0,0.0,0.0
2011-11-02,15/9-F-4,0.0,,,
2011-11-02,15/9-F-5,0.0,,,
2011-11-03,15/9-F-12,0.0,0.0,0.0,0.0
2011-11-03,15/9-F-14,0.0,0.0,0.0,0.0
2011-11-03,15/9-F-4,0.0,,,
2011-11-03,15/9-F-5,0.0,,,
2011-11-04,15/9-F-12,0.0,0.0,0.0,0.0
2011-11-04,15/9-F-14,0.0,0.0,0.0,0.0
2011-11-04,15/9-F-4,0.0,,,
2011-11-04,15/9-F-5,0.0,,,
2011-11-05,15/9-F-12,6.5,223.0,31959.4,703.61
2011-11-05,15/9-F-14,6.5,502.21,74294.29,955.75
2011-11-05,15/9-F-4,15.85833,,,
2011-11-05,15/9-F-5,15.85833,,,
2011-11-06,15/9-F-12,24.0,1147.25,168323.35,3990.05
2011-11-06,15/9-F-14,24.0,1734.07,262627.1,3637.71
2011-11-06,15/9-F-4,24.0,,,
2011-11-06,15/9-F-5,24.0,,,
2011-11-07,15/9-F-12,24.0,1174.47,174950.0,4016.98
2011-11-07,15/9-F-14,24.0,1806.74,277814.2,3727.31
2011-11-07,15/9-F-4,24.0,,,
2011-11-07,15/9-F-5,24.0,,,
2011-11-08,15/9-F-12,24.0,1175.75,175382.57,3964.94
2011-11-08,15/9-F-14,24.0,1864.94,287161.14,3793.42
2011-11-08,15/9-F-4,24.0,,,
2011-11-08,15/9-F-5,24.0,,,
2011-11-09,15/9-F-12,24.0,1186.78,177180.79,3967.37
2011-11-09,15/9-F-14,24.0,1893.19,291761.54,3817.42
2011-11-09,15/9-F-4,24.0,,,
2011-11-09,15/9-F-5,24.0,,,
2011-11-10,15/9-F-12,24.0,1208.99,180160.1,3948.48
2011-11-10,15/9-F-14,24.0,1931.64,297132.72,3805.19
2011-11-10,15/9-F-4,24.0,,,
2011-11-10,15/9-F-5,24.0,,,
2011-11-11,15/9-F-12,11.64167,594.8,79580.24,1641.7
2011-11-11,15/9-F-14,11.80833,1093.95,151082.66,1821.2
2011-11-11,15/9-F-4,11.80833,,,
2011-11-11,15/9-F-5,12.14167,,,
2011-11-12,15/9-F-12,14.025,534.99,82724.17,2013.23
2011-11-12,15/9-F-14,15.35833,960.37,153287.54,2179.84
2011-11-12,15/9-F-4,15.85833,,,
2011-11-12,15/9-F-5,15.94167,,,
2011-11-13,15/9-F-12,24.0,1220.41,179676.25,4012.24
2011-11-13,15/9-F-14,24.0,1895.6,288083.42,3758.98
2011-11-13,15/9-F-4,24.0,,,
2011-11-13,15/9-F-5,24.0,,,
2011-11-14,15/9-F-12,24.0,1218.94,180319.89,4034.31
2011-11-14,15/9-F-14,24.0,1893.6,289159.73,3780.24
2011-11-14,15/9-F-4,24.0,,,
2011-11-14,15/9-F-5,24.0,,,
2011-11-15,15/9-F-12,24.0,1204.52,179282.5,4034.92
2011-11-15,15/9-F-14,24.0,1880.97,288997.0,3800.54
2011-11-15,15/9-F-4,24.0,,,
2011-11-15,15/9-F-5,24.0,,,
2011-11-16,15/9-F-12,24.0,1183.12,176498.38,4021.08
2011-11-16,15/9-F-14,24.0,1873.21,288459.13,3840.08
2011-11-16,15/9-F-4,24.0,,,
2011-11-16,15/9-F-5,24.0,,,
2011-11-17,15/9-F-12,24.0,1175.68,175590.2,4032.17
2011-11-17,15/9-F-14,24.0,1861.88,287046.55,3851.64
2011-11-17,15/9-F-4,24.0,,,
2011-11-17,15/9-F-5,24.0,,,
2011-11-18,15/9-F-12,24.0,1163.61,174330.64,4045.8
2011-11-18,15/9-F-14,24.0,1847.31,285690.62,3874.2
2011-11-18,15/9-F-4,24.0,,,
2011-11-18,15/9-F-5,24.0,,,
2011-11-19,15/9-F-12,24.0,1151.4,172528.75,4054.79
2011-11-19,15/9-F-14,24.0,1829.94,283047.93,3887.07
2011-11-19,15/9-F-4,24.0,,,
2011-11-19,15/9-F-5,24.0,,,
2011-11-20,15/9-F-12,24.0,1139.38,170410.0,4064.32
2011-11-20,15/9-F-14,24.0,1810.86,279575.62,3896.25
2011-11-20,15/9-F-4,24.0,,,
2011-11-20,15/9-F-5,24.0,,,
2011-11-21,15/9-F-12,24.0,1127.62,169050.4,4067.26
2011-11-21,15/9-F-14,24.0,1792.95,277465.68,3900.77
2011-11-21,15/9-F-4,24.0,,,
2011-11-21,15/9-F-5,24.0,,,
2011-11-22,15/9-F-12,24.0,1116.19,167604.92,4083.24
2011-11-22,15/9-F-14,24.0,1774.76,275091.68,3916.08
2011-11-22,15/9-F-4,24.0,,,
2011-11-22,15/9-F-5,24.0,,,
2011-11-23,15/9-F-12,24.0,1103.32,165787.61,4093.97
2011-11-23,15/9-F-14,24.0,1754.19,272090.19,3926.09
2011-11-23,15/9-F-4,24.0,,,
2011-11-23,15/9-F-5,24.0,,,
2011-11-24,15/9-F-12,23.475,1050.43,157894.81,3984.7
2011-11-24,15/9-F-14,23.475,1690.63,262323.68,3868.31
2011-11-24,15/9-F-4,23.475,,,
2011-11-24,15/9-F-5,23.30833,,,
2011-11-25,15/9-F-4,0.0,,,
2011-11-25,15/9-F-5,0.0,,,
2011-11-26,15/9-F-4,0.0,,,
2011-11-26,15/9-F-5,0.0,,,
2011-11-27,15/9-F-4,0.275,,,
2011-11-27,15/9-F-5,0.275,,,
2011-11-28,15/9-F-12,19.69167,688.4,103198.71,2997.77
2011-11-28,15/9-F-14,23.16667,1350.88,209045.16,3548.3
2011-11-28,15/9-F-4,22.83333,,,
2011-11-28,15/9-F-5,22.83333,,,
2011-11-29,15/9-F-4,1.05833,,,
2011-11-29,15/9-F-5,1.05833,,,
2011-11-30,15/9-F-4,0.0,,,
2011-11-30,15/9-F-5,0.0,,,
2011-12-01,15/9-F-4,0.0,,,
2011-12-01,15/9-F-5,0.0,,,
2011-12-02,15/9-F-12,20.96667,779.84,116757.91,3087.8
2011-12-02,15/9-F-14,20.525,1348.69,208439.77,3221.06
2011-12-02,15/9-F-4,19.15834,,,
2011-12-02,15/9-F-5,19.19167,,,
2011-12-03,15/9-F-4,0.0,,,
2011-12-03,15/9-F-5,0.0,,,
2011-12-04,15/9-F-4,0.0,,,
2011-12-04,15/9-F-5,0.0,,,
2011-12-05,15/9-F-12,14.35833,550.96,81689.94,2143.22
2011-12-05,15/9-F-14,18.03334,1358.54,207924.18,3187.57
2011-12-05,15/9-F-4,16.525,,,
2011-12-05,15/9-F-5,16.525,,,
2011-12-06,15/9-F-12,4.55833,68.37,8463.79,244.37
2011-12-06,15/9-F-14,4.80833,568.33,72624.45,1225.23
2011-12-06,15/9-F-4,4.64167,,,
2011-12-06,15/9-F-5,4.64167,,,
2011-12-07,15/9-F-12,19.0,760.83,114501.4,2863.73
2011-12-07,15/9-F-14,19.0,1374.58,213538.76,3120.71
2011-12-07,15/9-F-4,18.85833,,,
2011-12-07,15/9-F-5,18.85833,,,
2011-12-08,15/9-F-12,14.30833,602.26,84138.55,2034.65
2011-12-08,15/9-F-14,14.64167,1270.0,183147.17,2587.9
2011-12-08,15/9-F-4,14.39167,,,
2011-12-08,15/9-F-5,14.30833,,,
2011-12-09,15/9-F-4,0.0,,,
2011-12-09,15/9-F-5,0.0,,,
2011-12-10,15/9-F-12,0.0,0.0,0.0,0.0
2011-12-10,15/9-F-14,6.19167,566.61,87868.17,1766.0
2011-12-10,15/9-F-4,7.19166,,,
2011-12-10,15/9-F-5,7.19166,,,
2011-12-11,15/9-F-12,24.0,1143.11,165788.23,4019.72
2011-12-11,15/9-F-14,24.0,1859.52,278392.77,3944.16
2011-12-11,15/9-F-4,24.0,,,
2011-12-11,15/9-F-5,24.0,,,
2011-12-12,15/9-F-12,24.0,1055.23,155468.58,3661.44
2011-12-12,15/9-F-14,24.0,1939.64,294987.94,4059.46
2011-12-12,15/9-F-4,24.0,,,
2011-12-12,15/9-F-5,24.0,,,
2011-12-13,15/9-F-12,4.30833,0.0,0.0,0.0
2011-12-13,15/9-F-14,4.30833,571.4,74695.82,1221.23
